Overall_1,2024 Season,,,,,,
Overall_3,*,10/01/2022,vs,Beloit College,W,28-20,"Grinnell, IA"
Overall_3,*,10/08/2022,at,Ripon College,L,6-56,"Ripon, WI"
Overall_3,*,10/15/2022,at,Knox College,L,7-28,"Galesburg, IL"
Overall_3,*,10/22/2022,at,Lake Forest College,L,0-49,"Lake Forest, IL"
Overall_3,*,10/29/2022,at,University of Chicago,L,0-58,"Chicago, IL"
Overall_3,*,11/12/2022,at,Cornell College,L,6-45,"Mount Vernon, IA"
Overall_3,Overall:,2-6,,,,,
Overall_3,Conf:,2-6,,,,,
Overall_3,Home:,1-1,,,,,
Overall_3,Away:,1-5,,,,,
Overall_4,2021 Season,,,,,,
Overall_4,,Date,,Opponent,,Score,Location
Overall_4,,09/04/2021,at,Rockford University,L,13-48,"Rockford, IL"
Overall_4,*,09/11/2021,at,Monmouth College,L,7-42,"Monmouth, IL"
Overall_4,*,09/18/2021,vs,Lawrence University,W,35-28,"Grinnell, IA"
Overall_4,*,10/02/2021,at,Beloit College,W,40-13,"Beloit, WI"
Overall_4,*,10/09/2021,vs,Ripon College,L,8-52,"Grinnell, IA"
Overall_4,*,10/16/2021,vs,Knox College,L,28-49,"Grinnell, IA"
Overall_4,*,10/23/2021,at,Lake Forest College,L,0-79,"Lake Forest, IL"
Overall_4,*,10/30/2021,vs,University of Chicago,L,3-78,"Grinnell, IA"
Overall_4,*,11/06/2021,at,Illinois College,L,24-55,"Jacksonville, IL"
Overall_4,*,11/13/2021,vs,Cornell College,L,14-34,"Grinnell, IA"
Overall_4,Overall:,2-8,,,,,
Overall_4,Conf:,2-7,,,,,
Overall_4,Home:,1-4,,,,,
Overall_4,Away:,1-4,,,,,
Overall_5,2019 Season,,,,,,
Overall_5,,Date,,Opponent,,Score,Location
Overall_5,,09/07/2019,vs,Lawrence University,L,0-28,"Grinnell, IA"
Overall_5,,09/14/2019,at,Lake Forest College,L,0-44,"Lake Forest, IL"
Overall_5,,09/28/2019,vs,Macalester College,L,3-42,"Grinnell, IA"
Overall_5,Overall:,0-3,,,,,
Overall_5,Home:,0-2,,,,,
Overall_5,Away:,0-1,,,,,
Overall_6,2018 Season,,,,,,
Overall_6,,Date,,Opponent,,Score,Location
Overall_6,,09/01/2018,at,Lawrence University,L,13-20,"Appleton, WI"
Overall_6,,09/08/2018,vs,Trinity Bible College,W,46-0,"Grinnell, IA"
Overall_6,,09/22/2018,at,St. Norbert College,L,0-91,De Pere. WI
Overall_6,,09/29/2018,vs,Ripon College,L,7-53,"Grinnell, IA"
Overall_6,*,10/06/2018,at,Monmouth College,L,0-55,"Monmouth, IL"
Overall_6,*,10/13/2018,vs,Knox College,L,7-28,"Grinnell, IA"
Overall_6,*,10/20/2018,vs,Lake Forest College,L,0-24,"Grinnell, IA"
Overall_6,*,10/27/2018,at,Illinois College,L,14-55,"Jacksonville, IL"
Overall_6,*,11/03/2018,vs,Cornell College,L,13-23,"Grinnell, IA"
Overall_6,,11/10/2018,at,Beloit College,W,41-31,"Beloit, WI"
Overall_6,Overall:,2-8,,,,,
Overall_6,Conf:,0-5,,,,,
Overall_6,Home:,1-4,,,,,
Overall_6,Away:,1-4,,,,,
Overall_7,2017 Season,,,,,,
Overall_7,,Date,,Opponent,,Score,Location
Overall_7,,09/02/2017,at,St. Olaf College,L,13-56,"Northfield, MN"
Overall_7,,09/09/2017,at,Trinity Bible College,W,15-6,"Ellendale, ND"
Overall_7,,09/23/2017,vs,St. Norbert College,L,13-66,"Grinnell, IA"
Overall_7,,09/30/2017,at,Ripon College,L,0-55,"Ripon, WI"
Overall_7,*,10/07/2017,vs,Monmouth College,L,0-49,"Grinnell, IA"
Overall_7,*,10/14/2017,at,Knox College,L,14-56,"Galesburg, IL"
Overall_7,*,10/21/2017,at,Lake Forest College,L,6-70,"Lake Forest, IL"
Overall_7,*,10/28/2017,vs,Illinois College,L,7-30,"Grinnell, IA"
Overall_7,*,11/04/2017,at,Cornell College,L,20-41,"Mount Vernon, IA"
Overall_7,,11/11/2017,vs,Beloit College,L,0-35,"Grinnell, IA"
Overall_7,Overall:,1-9,,,,,
Overall_7,Conf:,0-5,,,,,
Overall_7,Home:,0-4,,,,,
Overall_7,Away:,1-5,,,,,
Overall_8,2016 Season,,,,,,
Overall_8,,Date,,Opponent,,Score,Location
Overall_8,,09/03/2016,vs,St. Olaf College,L,14-69,"Grinnell, IA"
Overall_8,,09/10/2016,vs,Trinity Bible College,L,21-27,"Grinnell, IA"
Overall_8,*,09/17/2016,vs,Beloit College,L,17-72,Grinnell. IA
Overall_8,*,09/24/2016,at,Macalester College,L,0-34,"St. Paul, MN"
Overall_8,*,10/01/2016,at,Illinois College,L,14-50,"Jacksonville, IL"
Overall_8,*,10/08/2016,vs,Knox College,L,6-37,"Grinnell, IA"
Overall_8,*,10/15/2016,at,Monmouth College,L,0-63,"Monmouth, IL"
Overall_8,*,10/29/2016,at,Lawrence University,L,7-53,"Appleton, WI"
Overall_8,*,11/05/2016,vs,Lake Forest College,L,13-53,"Grinnell, IA"
Overall_8,*,11/12/2016,vs,Cornell College,L,20-52,"Grinnell, IA"
Overall_8,Overall:,0-10,,,,,
Overall_8,Conf:,0-8,,,,,
Overall_8,Home:,0-6,,,,,
Overall_8,Away:,0-4,,,,,
Overall_9,2015 Season,,,,,,
Overall_9,,Date,,Opponent,,Score,Location
Overall_9,,09/12/2015,vs,Beloit College,L,31-41,"Grinnell, IA"
Overall_9,,09/19/2015,vs,Luther College,L,0-56,"Grinnell, IA"
Overall_9,,09/26/2015,at,Macalester College,L,13-41,"St. Paul, MN"
Overall_9,,10/03/2015,vs,Lawrence University,W,28-20,"Grinnell, IA"
Overall_9,*,10/10/2015,at,Cornell College,L,6-60,"Mount Vernon, IA"
Overall_9,*,10/17/2015,at,Illinois College,L,10-83,"Jacksonville, IL"
Overall_9,*,10/24/2015,vs,Knox College,L,12-26,"Grinnell, IA"
Overall_9,*,10/31/2015,at,Monmouth College,L,0-52,"Monmouth, IL"
Overall_9,*,11/07/2015,vs,Lake Forest College,L,10-54,"Grinnell, IA"
Overall_9,,11/14/2015,at,Lawrence University (MWC Championship Weekend),W,34-27,"Appleton, WI"
Overall_9,Overall:,2-8,,,,,
Overall_9,Conf:,0-5,,,,,
Overall_9,Home:,1-4,,,,,
Overall_9,Away:,1-4,,,,,
Overall_10,2014 Season,,,,,,
Overall_10,,Date,,Opponent,,Score,Location
Overall_10,,09/13/2014,at,Beloit College,L,23-27,"Beloit, WI"
Overall_10,,09/20/2014,at,Luther College,L,21-49,"Decorah, IA"
Overall_10,,09/27/2014,vs,Macalester College,L,16-21,"Grinnell, IA"
Overall_10,,10/04/2014,at,Lawrence University,W,29-7,"Appleton, WI"
Overall_10,*,10/11/2014,vs,Cornell College,L,17-35,"Grinnell, IA"
Overall_10,*,10/18/2014,vs,Illinois College,L,10-35,"Grinnell, IA"
Overall_10,*,10/25/2014,at,Knox College,W,21-18,"Galesburg, IL"
Overall_10,*,11/01/2014,vs,Monmouth College,L,3-38,"Grinnell, IA"
Overall_10,*,11/08/2014,at,Lake Forest College,L,14-28,"Lake Forest, IL"
Overall_10,,11/15/2014,vs,Lawrence University (Championship Weekend),W,52-14,"Grinnell, IA"
Overall_10,Overall:,3-7,,,,,
Overall_10,Conf:,1-4,,,,,
Overall_10,Home:,1-4,,,,,
Overall_10,Away:,2-3,,,,,
Overall_11,2013 Season,,,,,,
Overall_11,,Date,,Opponent,,Score,Location
Overall_11,,09/07/2013,at,Carleton College,L,10-29,"Northfield, MN"
Overall_11,*,09/14/2013,at,Illinois College,L,13-42,"Jacksonville, IL"
Overall_11,*,09/21/2013,at,Lake Forest College,L,7-15,"Lake Forest, IL"
Overall_11,*,09/28/2013,vs,Beloit College,W,42-17,"Grinnell, IA"
Overall_11,*,10/12/2013,at,Monmouth College,L,3-65,"Monmouth, IL"
Overall_11,*,10/19/2013,vs,Ripon College,L,27-33,"Grinnell, IA"
Overall_11,*,10/26/2013,vs,Carroll University,L,0-37,"Grinnell, IA"
Overall_11,*,11/02/2013,at,Lawrence University,W,24-21,"Appleton, WI"
Overall_11,*,11/09/2013,at,St. Norbert College,L,0-23,De Pere. WI
Overall_11,*,11/16/2013,vs,Cornell College,L,0-45,"Grinnell, IA"
Overall_11,Overall:,2-8,,,,,
Overall_11,Conf:,2-7,,,,,
Overall_11,Home:,1-3,,,,,
Overall_11,Away:,1-5,,,,,
Overall_12,2012 Season,,,,,,
Overall_12,,Date,,Opponent,,Score,Location
Overall_12,,09/01/2012,vs,Carleton College,L,14-20,"Grinnell, IA"
Overall_12,*,09/08/2012,vs,Illinois College,L,20-53,"Grinnell, IA"
Overall_12,*,09/15/2012,vs,Lake Forest College,L,7-33,"Grinnell, IA"
Overall_12,*,09/22/2012,at,Beloit College,W,13-7,"Beloit, WI"
Overall_12,*,10/06/2012,vs,Monmouth College,W,21-7,"Grinnell, IA"
Overall_12,*,10/13/2012,at,Ripon College,L,21-37,"Ripon, WI"
Overall_12,*,10/20/2012,at,Carroll University,L,20-21,"Waukesha, Wi"
Overall_12,*,10/27/2012,vs,Lawrence University,L,14-24,"Grinnell, IA"
Overall_12,*,11/03/2012,vs,St. Norbert College,L,12-20,"Grinnell, IA"
Overall_12,*,11/10/2012,at,Cornell College,L,27-32,"Mount Vernon, IA"
Overall_12,Overall:,2-8,,,,,
Overall_12,Conf:,2-7,,,,,
Overall_12,Home:,1-5,,,,,
Overall_12,Away:,1-3,,,,,
Overall_13,2011 Season,,,,,,
Overall_13,,Date,,Opponent,,Score,Location
Overall_13,,09/03/2011,at,Macalester College,W,31-6,"St. Paul, MN"
Overall_13,*,09/10/2011,vs,Monmouth College,L,20-61,"Grinnell, IA"
Overall_13,*,09/17/2011,at,Ripon College,L,20-38,"Ripon, WI"
Overall_13,*,09/24/2011,vs,Lake Forest College,W,49-34,"Grinnell, IA"
Overall_13,*,10/01/2011,at,Beloit College,W,28-21,"Beloit, WI"
Overall_13,*,10/08/2011,vs,Knox College,W,43-35,"Grinnell, IA"
Overall_13,*,10/15/2011,at,Lawrence University,W,17-15,"Appleton, WI"
Overall_13,*,10/22/2011,vs,St. Norbert College,L,28-30,"Grinnell, IA"
Overall_13,*,10/29/2011,at,Illinois College,L,16-48,"Jacksonville, IL"
Overall_13,*,11/05/2011,vs,Carroll University,L,21-31,"Grinnell, IA"
Overall_13,Overall:,5-5,,,,,
Overall_13,Conf:,4-5,,,,,
Overall_13,Home:,2-3,,,,,
Overall_13,Away:,3-2,,,,,
Overall_14,2010 Season,,,,,,
Overall_14,,Date,,Opponent,,Score,Location
Overall_14,,09/04/2010,vs,Macalester,W,45-10,"Grinnell, IA"
Overall_14,*,09/11/2010,at,Monmouth,W,17-15,"Monmouth, IL"
Overall_14,*,09/18/2010,vs,Ripon,L,21-48,"Grinnell, IA"
Overall_14,*,09/25/2010,at,Lake Forest,W,41-20,"Lake Forest, IL"
Overall_14,*,10/02/2010,vs,Beloit,W,24-21,"Grinnell, IA"
Overall_14,*,10/09/2010,at,Knox,L,21-31,"Galesburg, IL"
Overall_14,*,10/16/2010,vs,Lawrence,W,31-17,"Grinnell, IA"
Overall_14,*,10/23/2010,at,St. Norbert,L,14-58,"De Pere, WI"
Overall_14,*,10/30/2010,vs,Illinois College,W,42-29,"Grinnell, IA"
Overall_14,*,11/06/2010,at,Carroll,L,7-40,"Waukesha, WI"
Overall_14,Overall:,6-4,,,,,
Overall_14,Conf:,5-4,,,,,
Overall_14,Home:,4-1,,,,,
Overall_14,Away:,2-3,,,,,
Overall_15,2009 Season,,,,,,
Overall_15,,Date,,Opponent,,Score,Location
Overall_15,,09/05/2009,vs,Cornell,L,21-28,"Grinnell, IA"
Overall_15,*,09/12/2009,vs,St. Norbert,L,11-14,"Grinnell, IA"
Overall_15,*,09/19/2009,at,Carroll,L,21-28,"Waukesha, WI"
Overall_15,*,09/26/2009,vs,Lawrence,W,42-0,"Grinnell, IA"
Overall_15,*,10/03/2009,at,Monmouth,L,0-59,"Monmouth, IL"
Overall_15,*,10/10/2009,at,Knox,W,27-12,"Galesburg, IL"
Overall_15,*,10/17/2009,vs,Lake Forest,L,28-35,"Grinnell, IA"
Overall_15,*,10/24/2009,at,Illinois College,L,34-55,"Jacksonville, IL"
Overall_15,*,10/31/2009,vs,Ripon,L,17-38,"Grinnell, IA"
Overall_15,*,11/07/2009,at,Beloit,L,7-41,"Beloit, WI"
Overall_15,Overall:,2-8,,,,,
Overall_15,Conf:,2-7,,,,,
Overall_15,Home:,1-4,,,,,
Overall_15,Away:,1-4,,,,,
Overall_16,2008 Season,,,,,,
Overall_16,,Date,,Opponent,,Score,Location
Overall_16,,09/06/2008,at,Cornell,W,26-25,"Mount Vernon, IA"
Overall_16,*,09/13/2008,at,St. Norbert,L,7-55,"De Pere, WI"
Overall_16,*,09/20/2008,vs,Carroll,L,12-31,"Grinnell, IA"
Overall_16,*,09/27/2008,at,Lawrence,W,32-16,"Appleton, WI"
Overall_16,*,10/04/2008,vs,Monmouth,L,0-69,"Grinnell, IA"
Overall_16,*,10/11/2008,vs,Knox,W,21-14,"Grinnell, IA"
Overall_16,*,10/18/2008,at,Lake Forest,L,16-24,"Lake Forest, IL"
Overall_16,*,10/25/2008,vs,Illinois College,L,14-41,"Grinnell, IA"
Overall_16,*,11/01/2008,at,Ripon,L,7-50,"Ripon, WI"
Overall_16,*,11/08/2008,vs,Beloit,L,12-34,"Grinnell, IA"
Overall_16,Overall:,3-7,,,,,
Overall_16,Conf:,2-7,,,,,
Overall_16,Home:,1-4,,,,,
Overall_16,Away:,2-3,,,,,
Overall_17,2007 Season,,,,,,
Overall_17,,Date,,Opponent,,Score,Location
Overall_17,,09/01/2007,at,Kenyon,L,35-70,"Gambier, OH"
Overall_17,*,09/08/2007,vs,St. Norbert,L,13-35,"Grinnell, IA"
Overall_17,*,09/15/2007,at,Carroll,L,0-42,"Waukesha, WI"
Overall_17,*,09/22/2007,vs,Lawrence,W,24-19,"Grinnell, IA"
Overall_17,*,09/29/2007,at,Monmouth,L,0-42,"Monmouth, IL"
Overall_17,*,10/06/2007,at,Knox,L,7-38,"Galesburg, IL"
Overall_17,*,10/13/2007,vs,Lake Forest,L,14-28,"Grinnell, IA"
Overall_17,*,10/20/2007,at,Illinois College,L,21-49,"Jacksonville, IL"
Overall_17,*,10/27/2007,vs,Ripon,L,21-47,"Grinnell, IA"
Overall_17,*,11/03/2007,at,Beloit,L,13-16,"Beloit, WI"
Overall_17,Overall:,1-9,,,,,
Overall_17,Conf:,1-8,,,,,
Overall_17,Home:,1-3,,,,,
Overall_17,Away:,0-6,,,,,
Overall_18,2006 Season,,,,,,
Overall_18,,Date,,Opponent,,Score,Location
Overall_18,,09/02/2006,vs,Kenyon,L,31-57,"Grinnell, IA"
Overall_18,*,09/09/2006,at,St. Norbert,L,13-63,"De Pere, WI"
Overall_18,*,09/16/2006,vs,Carroll,L,14-49,"Grinnell, IA"
Overall_18,*,09/23/2006,at,Lawrence,L,18-45,"Appleton, WI"
Overall_18,*,09/30/2006,vs,Monmouth,L,31-51,"Grinnell, IA"
Overall_18,*,10/07/2006,vs,Knox,W,35-34,"Grinnell, IA"
Overall_18,*,10/14/2006,at,Lake Forest,L,14-21,"Lake Forest, IL"
Overall_18,*,10/21/2006,vs,Illinois College,L,13-33,"Grinnell, IA"
Overall_18,*,10/28/2006,at,Ripon,L,14-55,"Ripon, WI"
Overall_18,*,11/04/2006,vs,Beloit,W,39-22,"Grinnell, IA"
Overall_18,Overall:,2-8,,,,,
Overall_18,Conf:,2-7,,,,,
Overall_18,Home:,2-4,,,,,
Overall_18,Away:,0-4,,,,,
Overall_19,2005 Season,,,,,,
Overall_19,,Date,,Opponent,,Score,Location
Overall_19,*,09/03/2005,at,Ripon,L,18-20,"Ripon, WI"
Overall_19,*,09/10/2005,vs,Lake Forest,L,7-20,"Grinnell, IA"
Overall_19,,09/17/2005,at,Macalester,W,31-21,"St. Paul, MN"
Overall_19,*,09/24/2005,vs,Illinois College,L,21-47,"Grinnell, IA"
Overall_19,*,10/08/2005,vs,Monmouth,L,14-69,"Grinnell, IA"
Overall_19,*,10/15/2005,at,Knox,L,31-57,"Galesburg, IL"
Overall_19,*,10/22/2005,at,Lawrence,L,19-27,"Appleton, WI"
Overall_19,*,10/29/2005,at,St. Norbert,L,14-63,"De Pere, WI"
Overall_19,*,11/05/2005,vs,Carroll,L,20-42,"Grinnell, IA"
Overall_19,*,11/12/2005,vs,Beloit,L,7-55,"Grinnell, IA"
Overall_19,Overall:,1-9,,,,,
Overall_19,Conf:,0-9,,,,,
Overall_19,Home:,0-5,,,,,
Overall_19,Away:,1-4,,,,,
Overall_20,2004 Season,,,,,,
Overall_20,,Date,,Opponent,,Score,Location
Overall_20,*,09/04/2004,vs,Ripon,W,27-24,"Grinnell, IA"
Overall_20,*,09/11/2004,at,Lake Forest,L,0-33,"Lake Forest, IL"
Overall_20,,09/18/2004,vs,Macalester,W,48-35,"Grinnell, IA"
Overall_20,*,09/25/2004,at,Illinois College,L,26-37,"Jacksonville, IL"
Overall_20,*,10/09/2004,at,Monmouth,L,0-24,"Monmouth, IL"
Overall_20,*,10/16/2004,vs,Knox,W,37-6,"Grinnell, IA"
Overall_20,*,10/23/2004,vs,Lawrence,W,30-27,"Grinnell, IA"
Overall_20,*,10/30/2004,vs,St. Norbert,L,21-45,"Grinnell, IA"
Overall_20,*,11/06/2004,at,Carroll,W,31-28,"Waukesha, WI"
Overall_20,*,11/13/2004,at,Beloit,W,35-19,"Beloit, WI"
Overall_20,Overall:,6-4,,,,,
Overall_20,Conf:,5-4,,,,,
Overall_20,Home:,4-1,,,,,
Overall_20,Away:,2-3,,,,,
Overall_21,2003 Season,,,,,,
Overall_21,,Date,,Opponent,,Score,Location
Overall_21,*,09/06/2003,at,Ripon,L,21-26,"Ripon, WI"
Overall_21,*,09/13/2003,vs,Lake Forest,L,7-28,"Grinnell, IA"
Overall_21,*,09/27/2003,vs,Illinois College,L,0-10,"Grinnell, IA"
Overall_21,,10/04/2003,at,Macalester,W,48-6,"St. Paul, MN"
Overall_21,*,10/11/2003,vs,Monmouth,L,20-30,"Grinnell, IA"
Overall_21,*,10/18/2003,at,Knox,L,39-42,"Galesburg, IL"
Overall_21,*,10/25/2003,at,Lawrence,W,48-47,"Appleton, WI"
Overall_21,*,11/01/2003,at,St. Norbert,L,17-57,"De Pere, WI"
Overall_21,*,11/08/2003,vs,Carroll,L,20-27,"Grinnell, IA"
Overall_21,*,11/15/2003,vs,Beloit,W,21-11,"Grinnell, IA"
Overall_21,Overall:,3-7,,,,,
Overall_21,Conf:,2-7,,,,,
Overall_21,Home:,1-4,,,,,
Overall_21,Away:,2-3,,,,,
Overall_22,2002 Season,,,,,,
Overall_22,,Date,,Opponent,,Score,Location
Overall_22,,09/07/2002,vs,Claremont,L,13-14,"Grinnell, IA"
Overall_22,*,09/14/2002,at,Lake Forest,L,15-26,"Lake Forest, IL"
Overall_22,*,09/21/2002,vs,Ripon,L,22-43,"Grinnell, IA"
Overall_22,*,09/28/2002,at,Illinois College,W,26-22,"Jacksonville, IL"
Overall_22,*,10/05/2002,vs,Knox,W,21-20,"Grinnell, IA"
Overall_22,*,10/12/2002,at,Monmouth,L,20-37,"Monmouth, IL"
Overall_22,*,10/19/2002,at,Beloit,L,19-32,"Beloit, WI"
Overall_22,*,10/26/2002,vs,Lawrence,W,34-30,"Grinnell, IA"
Overall_22,*,11/02/2002,vs,St. Norbert,L,19-27,"Grinnell, IA"
Overall_22,*,11/09/2002,at,Carroll,W,21-14,"Waukesha, WI"
Overall_22,Overall:,4-6,,,,,
Overall_22,Conf:,4-5,,,,,
Overall_22,Home:,2-3,,,,,
Overall_22,Away:,2-3,,,,,
Overall_23,2001 Season,,,,,,
Overall_23,,Date,,Opponent,,Score,Location
Overall_23,,09/08/2001,at,Claremont,L,30-49,"Claremont, CA"
Overall_23,*,09/22/2001,vs,Lake Forest,W,41-24,"Grinnell, IA"
Overall_23,*,09/29/2001,at,Carroll,W,54-27,"Waukesha, WI"
Overall_23,*,10/06/2001,vs,Illinois College,W,30-19,"Grinnell, IA"
Overall_23,*,10/13/2001,at,Ripon,L,14-44,"Ripon, WI"
Overall_23,*,10/20/2001,vs,St. Norbert,L,14-36,"Grinnell, IA"
Overall_23,*,10/27/2001,at,Knox,W,39-18,"Galesburg, IL"
Overall_23,*,11/03/2001,vs,Monmouth,L,14-36,"Grinnell, IA"
Overall_23,*,11/10/2001,vs,Lawrence,W,40-21,"Grinnell, IA"
Overall_23,,11/17/2001,at,Beloit,L,24-33,"Beloit, WI"
Overall_23,Overall:,5-5,,,,,
Overall_23,Conf:,5-3,,,,,
Overall_23,Home:,3-2,,,,,
Overall_23,Away:,2-3,,,,,
Overall_24,2000 Season,,,,,,
Overall_24,,Date,,Opponent,,Score,Location
Overall_24,,09/09/2000,vs,Claremont,L,23-33,"Grinnell, IA"
Overall_24,*,09/16/2000,vs,Beloit,W,30-20,"Grinnell, IA"
Overall_24,*,09/23/2000,at,Lake Forest,W,10-7,"Lake Forest, IL"
Overall_24,*,09/30/2000,vs,Carroll,W,44-21,"Grinnell, IA"
Overall_24,*,10/07/2000,at,Illinois College,L,31-34,"Jacksonville, IL"
Overall_24,*,10/14/2000,vs,Ripon,L,13-20,"Grinnell, IA"
Overall_24,*,10/21/2000,at,St. Norbert,L,0-34,"De Pere, WI"
Overall_24,*,10/28/2000,vs,Knox,W,23-6,"Grinnell, IA"
Overall_24,*,11/04/2000,at,Monmouth,W,35-18,"Monmouth, IL"
Overall_24,*,11/11/2000,at,Lawrence,L,13-25,"Appleton, WI"
Overall_24,Overall:,5-5,,,,,
Overall_24,Conf:,5-4,,,,,
Overall_24,Home:,3-2,,,,,
Overall_24,Away:,2-3,,,,,
Overall_25,1999 Season,,,,,,
Overall_25,,Date,,Opponent,,Score,Location
Overall_25,,09/11/1999,at,Claremont,L,29-35,"Claremont, CA"
Overall_25,*,09/18/1999,at,Beloit,W,28-20,"Beloit, Wis."
Overall_25,*,09/25/1999,vs,Lake Forest,W,24-21,"Grinnell, IA"
Overall_25,*,10/02/1999,at,Carroll,W,17-14,"Waukesha, WI"
Overall_25,*,10/09/1999,vs,Illinois College,W,53-35,"Grinnell, IA"
Overall_25,*,10/16/1999,at,Ripon,L,63-20,"Ripon, WI"
Overall_25,*,10/23/1999,vs,St. Norbert,L,40-43,"Grinnell, IA"
Overall_25,*,10/30/1999,at,Knox,W,48-25,"Galesburg, IL"
Overall_25,*,11/06/1999,vs,Monmouth College,W,29-28,"Grinnell, IA"
Overall_25,*,11/13/1999,vs,Lawrence,W,51-14,"Grinnell, IA"
Overall_25,Overall:,7-3,,,,,
Overall_25,Conf:,7-2,,,,,
Overall_25,Home:,4-1,,,,,
Overall_25,Away:,3-2,,,,,
Overall_26,1998 Season,,,,,,
Overall_26,,Date,,Opponent,,Score,Location
Overall_26,,09/12/1998,vs,Principia,W,66-0,"Grinnell, IA"
Overall_26,*,09/19/1998,vs,Beloit,W,37-14,"Grinnell, IA"
Overall_26,*,09/26/1998,at,Lake Forest,W,39-31,"Lake Forest, IL"
Overall_26,*,10/03/1998,vs,Carroll,W,27-21,"Grinnell, IA"
Overall_26,*,10/10/1998,at,Illinois College,W,54-16,"Jacksonville, IL"
Overall_26,*,10/17/1998,vs,Ripon,W,47-3,"Grinnell, IA"
Overall_26,*,10/24/1998,at,St. Norbert,W,40-28,"De Pere, WI"
Overall_26,*,10/31/1998,vs,Knox,W,56-28,"Grinnell, IA"
Overall_26,*,11/07/1998,at,Monmouth,W,37-27,"Monmouth, IL"
Overall_26,*,11/14/1998,at,Lawrence,W,44-28,"Appleton, WI"
Overall_26,Overall:,10-0,,,,,
Overall_26,Conf:,9-0,,,,,
Overall_26,Home:,5-0,,,,,
Overall_26,Away:,5-0,,,,,
Overall_27,1997 Season,,,,,,
Overall_27,,Date,,Opponent,,Score,Location
Overall_27,,09/06/1997,vs,Pomona-Pitzer,L,20-55,"Grinnell, IA"
Overall_27,,09/13/1997,at,Principia,W,48-0,"Elsash, IL"
Overall_27,,09/20/1997,vs,Beloit,W,38-17,"Grinnell, IA"
Overall_27,,09/27/1997,at,Ripon,L,14-17,"Ripon, WI"
Overall_27,,10/04/1997,vs,Coe,L,13-20,"Grinnell, IA"
Overall_27,*,10/11/1997,vs,Knox,W,38-24,"Grinnell, IA"
Overall_27,,10/18/1997,at,Cornell,L,48-49,"Mount Vernon, IA"
Overall_27,*,10/25/1997,at,Monmouth,W,38-7,"Monmouth, IL"
Overall_27,*,11/01/1997,vs,Illinois College,W,64-49,"Grinnell, IA"
Overall_27,,11/08/1997,vs,Carroll,L,15-20,"Grinnell, IA"
Overall_27,Overall:,5-5,,,,,
Overall_27,Conf:,3-0,,,,,
Overall_27,Home:,3-3,,,,,
Overall_27,Away:,2-2,,,,,
Overall_28,1996 Season,,,,,,
Overall_28,,Date,,Opponent,,Score,Location
Overall_28,,09/07/1996,at,Pomona-Pitzer,L,24-63,"Claremont, IL"
Overall_28,,09/14/1996,vs,Principia,W,47-14,"Grinnell, IA"
Overall_28,,09/21/1996,at,Beloit,W,45-20,"Beloit, WI"
Overall_28,,09/28/1996,vs,Ripon,L,20-45,"Grinnell, IA"
Overall_28,*,10/05/1996,at,Coe,L,20-42,"Cedar Rapids, IA"
