Overall_1,2024 Season,,,,,,
Overall_2,,09/05/2023,vs,Buena Vista University,W,3-0,"Grinnell, IA"
Overall_2,,09/08/2023,vs,Luther College,L,2-3,"St. Paul, MN"
Overall_2,,09/09/2023,at,Macalester College,L,2-3,"St. Paul, MN"
Overall_2,,09/09/2023,vs,University of Minnesota Morris,L,0-3,"St. Paul, MN"
Overall_2,,09/12/2023,vs,Wartburg College,L,1-3,"Grinnell, IA"
Overall_2,,09/16/2023,vs,Adrian College,L,0-3,"Rock Island, IL"
Overall_2,,09/16/2023,vs,Rose-Hulman Institute of Technology,W,3-0,"Rock Island, IL"
Overall_2,,09/19/2023,at,Central College,W,3-1,"Pella, IA"
Overall_2,,09/23/2023,vs,Gustavus Adolphus College,L,0-3,"Northfield, MN"
Overall_2,,09/23/2023,at,Carleton College,W,3-0,"Northfield, MN"
Overall_2,,09/29/2023,at,Loras College,L,2-3,"Dubuque, IA"
Overall_2,,09/29/2023,vs,Augustana College (IL),L,0-3,"Dubuque, IA"
Overall_2,,09/30/2023,vs,Wartburg College,L,0-3,"Cedar Rapids, IA"
Overall_2,,09/30/2023,at,Coe College,L,0-3,"Cedar Rapids, IA"
Overall_2,*,10/03/2023,at,Beloit College,W,3-0,"Beloit, WI"
Overall_2,*,10/07/2023,vs,Lawrence University (Senior Day),W,3-0,"Grinnell, IA"
Overall_2,*,10/13/2023,vs,Illinois College,L,0-3,"Grinnell, IA"
Overall_2,*,10/14/2023,vs,Knox College,W,3-0,"Grinnell, IA"
Overall_2,,10/16/2023,at,Nebraska Wesleyan University,L,0-3,"Lincoln, NE"
Overall_2,,10/19/2023,at,Simpson College,W,3-1,"Indianola, IA"
Overall_2,,10/20/2023,vs,University of Dubuque,L,2-3,"Grinnell, IA"
Overall_2,*,10/27/2023,at,Ripon College,W,3-1,"Ripon, WI"
Overall_2,*,10/28/2023,at,Lake Forest College,L,1-3,"Lake Forest,, IL"
Overall_2,*,11/01/2023,vs,Cornell College,L,1-3,"Grinnell, IA"
Overall_2,*,11/04/2023,at,Monmouth College,W,3-2,"Monmouth, IL"
Overall_2,,11/10/2023,at,Cornell College (Semifinal),L,0-3,"Mount Vernon, IA"
Overall_2,Overall:,13-17,,,,,
Overall_2,Conf:,5-3,,,,,
Overall_2,Home:,6-5,,,,,
Overall_2,Away:,6-6,,,,,
Overall_2,Neutral:,1-6,,,,,
Overall_3,2022 Season,,,,,,
Overall_3,,Date,,Opponent,,Score,Location
Overall_3,,09/02/2022,vs,Marian University,W,3-1,"Grinnell, IA"
Overall_3,,09/02/2022,vs,Saint Mary's University (Minn.),W,3-2,"Grinnell, IA"
Overall_3,,09/03/2022,vs,Concordia College (Minn.),W,3-2,"Grinnell, IA"
Overall_3,,09/03/2022,vs,Greenville University,L,1-3,"Grinnell, IA"
Overall_3,,09/06/2022,at,Buena Vista University,W,3-1,"Storm Lake, IA"
Overall_3,,09/10/2022,at,Hamline University,W,3-1,"St. Paul, MN"
Overall_3,,09/10/2022,vs,University of Northwestern (MN),L,1-3,"St. Paul, MN"
Overall_3,,09/13/2022,vs,Central College,W,3-0,"Grinnell, IA"
Overall_3,,09/16/2022,at,University of Dubuque,L,1-3,"Dubuque, IA"
Overall_3,,09/17/2022,vs,Gustavus Adolphus College,L,0-3,"Dubuque, IA"
Overall_3,,09/17/2022,vs,Saint Mary's University (Minn.),W,3-2,"Dubuque, IA"
Overall_3,*,09/23/2022,at,Monmouth College,W,3-0,"Monmouth, IL"
Overall_3,*,09/24/2022,at,Illinois College,W,3-2,"Jacksonville, IL"
Overall_3,,09/27/2022,at,Wartburg College,L,0-3,"Waverly, IA"
Overall_3,*,09/30/2022,vs,Beloit College,W,3-0,"Grinnell, IA"
Overall_3,,10/01/2022,vs,Loras College,W,3-1,"Rock Island, IL (at Augustana College)"
Overall_3,,10/01/2022,at,Augustana College (IL),W,3-1,"Rock Island, IL"
Overall_3,,10/05/2022,vs,Simpson College,L,1-3,"Grinnell, IA"
Overall_3,*,10/07/2022,vs,Lawrence University,W,3-0,"Grinnell, IA"
Overall_3,*,10/08/2022,vs,Ripon College,W,3-0,"Grinnell, IA"
Overall_3,*,10/13/2022,vs,Knox College,W,3-0,"Grinnell, IA"
Overall_3,,10/19/2022,at,Eureka College,W,3-0,"Eureka, IL"
Overall_3,,10/21/2022,vs,Earlham College,W,3-0,"St. Louis, MO"
Overall_3,,10/22/2022,vs,University of Wisconsin-Platteville,L,1-3,"St. Louis, MO"
Overall_3,,10/22/2022,at,Washington University in St. Louis,L,1-3,"St. Louis, MO"
Overall_3,*,10/26/2022,at,Cornell College,L,1-3,"Mount Vernon, IA"
Overall_3,*,10/29/2022,at,Lake Forest College,L,1-3,"Lake Forest, IL"
Overall_3,,11/04/2022,vs,Lake Forest College (Semifinal),L,1-3,"Mount Vernon, IA"
Overall_3,Overall:,17-11,,,,,
Overall_3,Conf:,6-2,,,,,
Overall_3,Home:,8-2,,,,,
Overall_3,Away:,6-5,,,,,
Overall_3,Neutral:,3-4,,,,,
Overall_4,2021 Season,,,,,,
Overall_4,,Date,,Opponent,,Score,Location
Overall_4,,09/01/2021,at,Simpson College,W,3-2,"Indianola, IA"
Overall_4,,09/03/2021,vs,Dominican University (Ill.),W,3-0,"Grinnell, IA"
Overall_4,,09/03/2021,vs,Millikin University,L,0-3,"Grinnell, IA"
Overall_4,,09/03/2021,vs,University of Wisconsin-Stout,L,0-3,"Grinnell, IA"
Overall_4,,09/04/2021,vs,University of Wisconsin-Superior,W,3-0,"Grinnell, IA"
Overall_4,,09/04/2021,vs,University of Minnesota Morris,W,3-0,"Grinnell, IA"
Overall_4,,09/07/2021,vs,Wartburg College,L,1-3,"Grinnell, IA"
Overall_4,,09/08/2021,vs,Carleton College,W,3-0,"Grinnell, IA"
Overall_4,,09/10/2021,vs,Loras College,L,0-3,"Grinnell, IA"
Overall_4,,09/10/2021,vs,Augustana College (IL),W,3-0,"Grinnell, IA"
Overall_4,,09/11/2021,vs,University of Wisconsin - River Falls,W,3-0,"Mount Vernon, IA"
Overall_4,,09/11/2021,vs,Gustavus Adolphus College,L,0-3,"Mount Vernon, IA"
Overall_4,,09/14/2021,at,Central College (preceded by 6 p.m. reserve match),L,2-3,"Pella, IA"
Overall_4,,09/17/2021,vs,College of St. Scholastica,W,3-1,"Dubuque, IA"
Overall_4,,09/17/2021,vs,Carthage College,L,1-3,"Dubuque, IA"
Overall_4,,09/18/2021,at,University of Dubuque,L,2-3,"Dubuque, IA"
Overall_4,,09/18/2021,vs,Westminster College (MO),W,3-2,"Dubuque, IA"
Overall_4,*,09/24/2021,vs,Monmouth College,W,3-1,"Grinnell, IA"
Overall_4,*,09/25/2021,vs,Illinois College,W,3-0,"Grinnell, IA"
Overall_4,*,10/01/2021,at,Beloit College,W,3-1,"Beloit, WI"
Overall_4,,10/02/2021,at,University of Wisconsin-Whitewater,L,0-3,"Whitewater, WI"
Overall_4,*,10/08/2021,at,Lawrence University,W,3-0,"Appleton, WI"
Overall_4,*,10/09/2021,at,Ripon College,W,3-1,"Ripon, WI"
Overall_4,,10/13/2021,vs,Buena Vista University,W,3-1,"Grinnell, IA"
Overall_4,*,10/16/2021,at,Knox College,W,3-0,"Galesburg, IL"
Overall_4,,10/16/2021,vs,Central College,L,0-3,"Galesburg, IL"
Overall_4,,10/22/2021,at,University of Wisconsin-Platteville,W,3-2,"Platteville, WI"
Overall_4,,10/23/2021,at,University of Chicago,L,1-3,"Chicago, IL"
Overall_4,,10/23/2021,vs,Elmhurst University,L,1-3,"Chicago, IL"
Overall_4,*,10/27/2021,vs,Cornell College,L,1-3,"Grinnell, IA"
Overall_4,*,10/30/2021,vs,Lake Forest College,W,3-0,"Grinnell, IA"
Overall_4,,10/30/2021,vs,Luther College,W,3-2,"Grinnell, IA"
Overall_4,,11/05/2021,vs,Illinois College (Semifinal),W,3-2,"Mount Vernon, IA"
Overall_4,,11/06/2021,at,Cornell College (Championship),L,1-3,"Mount Vernon, IA"
Overall_4,Overall:,20-14,,,,,
Overall_4,Conf:,7-1,,,,,
Overall_4,Home:,10-5,,,,,
Overall_4,Away:,6-5,,,,,
Overall_4,Neutral:,4-4,,,,,
Overall_5,2019 Season,,,,,,
Overall_5,,Date,,Opponent,,Score,Location
Overall_5,,08/30/2019,vs,Anderson University (IN),W,3-2,"Jacksonville, IL"
Overall_5,,08/30/2019,vs,MacMurray College,W,3-0,"Jacksonville, IL"
Overall_5,,08/31/2019,vs,Trine University,W,3-0,"Jacksonville, IL"
Overall_5,,08/31/2019,vs,Culver-Stockton College (Mo.),W,3-0,"Jacksonville, IL"
Overall_5,,09/03/2019,vs,Faith Baptist Bible,W,3-0,"Grinnell, IA"
Overall_5,,09/06/2019,vs,Carleton College,W,3-1,"Grinnell, IA"
Overall_5,,09/06/2019,vs,Cornell College,W,3-0,"Grinnell, IA"
Overall_5,,09/07/2019,vs,Luther College,W,3-0,"Grinnell, IA"
Overall_5,,09/12/2019,vs,Simpson College,W,3-1,"Grinnell, IA"
Overall_5,,09/13/2019,vs,College of St. Scholastica,L,2-3,"Waverly, IA"
Overall_5,,09/13/2019,vs,Concordia College (Minn.),W,3-0,"Waverly, IA"
Overall_5,,09/14/2019,at,Wartburg College,L,1-3,"Waverly, IA"
Overall_5,,09/20/2019,vs,Alverno College,W,3-0,"Grinnell, IA"
Overall_5,,09/20/2019,vs,Concordia University Chicago,W,3-0,"Grinnell, IA"
Overall_5,,09/21/2019,vs,Nebraska Wesleyan University,W,3-2,"Grinnell, IA"
Overall_5,,09/23/2019,at,Faith Baptist Bible Athletics,W,3-0,"Ankeny, Iowa"
Overall_5,*,09/28/2019,at,Lawrence University,W,3-0,"Appleton, WI"
Overall_5,*,10/04/2019,vs,Lake Forest College,W,3-1,"Grinnell, IA"
Overall_5,*,10/05/2019,vs,Beloit College,W,3-0,"Grinnell, IA"
Overall_5,,10/09/2019,vs,William Penn University (Iowa),W,3-0,"Grinnell, IA"
Overall_5,*,10/11/2019,vs,Knox College,W,3-0,"Grinnell, IA"
Overall_5,*,10/18/2019,at,St. Norbert College,L,0-3,De Pere. WI
Overall_5,*,10/19/2019,at,Ripon College,W,3-0,"Ripon, WI"
Overall_5,*,10/25/2019,at,Illinois College,L,0-3,"Jacksonville, IL"
Overall_5,*,10/26/2019,at,Monmouth College,W,3-2,"Monmouth, IL"
Overall_5,*,10/30/2019,vs,Cornell College,W,3-2,"Grinnell, IA"
Overall_5,,11/02/2019,vs,Buena Vista University (Senior Day),W,3-1,"Grinnell, IA"
Overall_5,,11/02/2019,vs,Central College,W,3-0,"Grinnell, IA"
Overall_5,,11/08/2019,vs,Cornell College (Semifinal),W,3-1,"Mount Vernon, IA"
Overall_5,,11/09/2019,vs,St. Norbert College (Championship),W,3-2,"Mount Vernon, IA"
Overall_5,,11/15/2019,vs,Carthage College (Regional Quarterfinal),L,0-3,"Chicago, IL"
Overall_5,Overall:,26-5,,,,,
Overall_5,Conf:,7-2,,,,,
Overall_5,Home:,15-0,,,,,
Overall_5,Away:,4-3,,,,,
Overall_5,Neutral:,7-2,,,,,
Overall_6,2018 Season,,,,,,
Overall_6,,Date,,Opponent,,Score,Location
Overall_6,,08/31/2018,vs,Iowa Wesleyan University,W,3-0,"Jacksonville, IL"
Overall_6,,08/31/2018,vs,Anderson University (IN),W,3-0,"Jacksonville, IL"
Overall_6,,09/01/2018,vs,Greenville University,W,3-0,"Jacksonville, IL"
Overall_6,,09/01/2018,vs,MacMurray College,W,3-0,"Jacksonville, IL"
Overall_6,,09/04/2018,at,Simpson College,L,2-3,"Indianola, IA"
Overall_6,,09/07/2018,vs,Coe College,L,1-3,"Grinnell, IA"
Overall_6,,09/07/2018,vs,Crown College,W,3-0,"Grinnell, IA"
Overall_6,,09/08/2018,vs,Buena Vista University,L,2-3,"Grinnell, IA"
Overall_6,,09/08/2018,vs,Augustana College (IL),L,1-3,"Grinnell, IA"
Overall_6,,09/11/2018,vs,Faith Baptist Bible,W,3-0,"Grinnell, IA"
Overall_6,,09/14/2018,vs,Trinity Bible College,W,3-0,"St. Paul, MN"
Overall_6,,09/14/2018,vs,Alverno College,W,3-1,"St. Paul, MN"
Overall_6,,09/15/2018,vs,Carleton College,L,2-3,"St. Paul, MN"
Overall_6,,09/15/2018,at,Macalester College,W,3-2,"St. Paul, MN"
Overall_6,,09/21/2018,vs,Nebraska Wesleyan University,L,0-3,"Mount Vernon, IA"
Overall_6,,09/21/2018,vs,Wartburg College,L,0-3,"Mount Vernon, IA"
Overall_6,,09/22/2018,vs,Augustana College (IL),L,1-3,"Mount Vernon, IA"
Overall_6,,09/22/2018,vs,University of Wisconsin River Falls,L,0-3,"Mount Vernon, IA"
Overall_6,,09/26/2018,at,William Penn University,L,0-3,"Oskaloosa, IA"
Overall_6,*,09/29/2018,vs,Ripon College,W,3-0,"Grinnell, IA"
Overall_6,,09/29/2018,vs,Central College,L,0-3,"Grinnell, IA"
Overall_6,*,10/02/2018,at,Knox College,W,3-1,"Galesburg, IL"
Overall_6,*,10/05/2018,at,Lake Forest College,L,1-3,"Lake Forest, IL"
Overall_6,*,10/06/2018,at,Beloit College,W,3-0,"Beloit, WI"
Overall_6,*,10/12/2018,vs,Monmouth College,W,3-0,"Grinnell, IA"
Overall_6,*,10/13/2018,vs,Illinois College (Senior Day),W,3-0,"Grinnell, IA"
Overall_6,*,10/17/2018,at,Cornell College,L,0-3,"Mount Vernon, IA"
Overall_6,*,10/19/2018,vs,St. Norbert College,W,3-2,"Grinnell, IA"
Overall_6,*,10/20/2018,vs,Lawrence University,W,3-1,"Grinnell, IA"
Overall_6,,10/26/2018,at,University of Dubuque,L,1-3,"Dubuque, IA"
Overall_6,,10/26/2018,at,Loras College,L,0-3,"Dubuque, IA"
Overall_6,,10/27/2018,vs,Illinois Institute of Technology,W,3-1,"Grinnell, IA"
Overall_6,,11/02/2018,vs,St. Norbert College (Semifinal),L,2-3,"Mount Vernon, IA"
Overall_6,Overall:,17-16,,,,,
Overall_6,Conf:,7-2,,,,,
Overall_6,Home:,8-4,,,,,
Overall_6,Away:,3-6,,,,,
Overall_6,Neutral:,6-6,,,,,
Overall_7,2017 Season,,,,,,
Overall_7,,Date,,Opponent,,Score,Location
Overall_7,,09/01/2017,vs,University of Wisconsin-Whitewater,L,0-3,"Cedar Rapids, IA"
Overall_7,,09/01/2017,vs,University of Wisconsin-La Crosse,L,1-3,"Cedar Rapids, IA"
Overall_7,,09/02/2017,vs,Northland College,W,3-0,"Cedar Rapids, IA"
Overall_7,,09/08/2017,vs,Crown College,W,3-2,"Minneapolis, MN"
Overall_7,,09/08/2017,at,North Central University (MN),W,3-0,"MINNEAPOLIS, MN"
Overall_7,,09/09/2017,vs,Faith Baptist Bible Athletics,W,3-0,"Minneapolis, MN"
Overall_7,,09/09/2017,vs,Providence University College (Exhibition),W,3-1,"Minneapolis, MN"
Overall_7,,09/12/2017,at,Buena Vista University,L,1-3,"Storm Lake, IA"
Overall_7,,09/15/2017,vs,Robert Morris College (Ill.),W,3-0,"Jacksonville, IL"
Overall_7,,09/15/2017,vs,Principia College,W,3-0,"Jacksonville, IL"
Overall_7,,09/16/2017,vs,Olivet College,W,3-1,"Jacksonville, IL"
Overall_7,,09/16/2017,vs,Lincoln Christian University,W,3-0,"Jacksonville, IL"
Overall_7,,09/23/2017,vs,Grace Bible,W,3-0,"Dubuque, IA"
Overall_7,,09/23/2017,at,Emmaus Bible College,W,3-0,"Dubuque, IA"
Overall_7,*,09/27/2017,vs,Cornell College,L,0-3,"Grinnell, IA"
Overall_7,*,09/30/2017,at,Ripon College,L,2-3,"Ripon, WI"
Overall_7,*,10/03/2017,vs,Knox College,W,3-0,"Grinnell, IA"
Overall_7,*,10/06/2017,vs,Beloit College,L,2-3,"Grinnell, IA"
Overall_7,*,10/07/2017,vs,Lake Forest College,W,3-0,"Grinnell, IA"
Overall_7,,10/10/2017,vs,University of Dubuque,L,0-3,"Grinnell, IA"
Overall_7,,10/12/2017,at,Faith Baptist Bible,W,3-0,"Ankeny, Iowa"
Overall_7,*,10/14/2017,at,Illinois College,W,3-2,"Jacksonville, IL"
Overall_7,*,10/20/2017,at,Lawrence University,W,3-1,"Appleton, WI"
Overall_7,*,10/21/2017,at,St. Norbert College,L,1-3,De Pere. WI
Overall_7,*,10/28/2017,at,Monmouth College,W,3-1,"Monmouth, IL"
Overall_7,,11/03/2017,at,Cornell College (Semifinal),L,2-3,"Mount Vernon, IA"
Overall_7,Overall:,16-9,,,,,
Overall_7,Conf:,5-4,,,,,
Overall_7,Home:,2-3,,,,,
Overall_7,Away:,6-4,,,,,
Overall_7,Neutral:,8-2,,,,,
Overall_8,2016 Season,,,,,,
Overall_8,,Date,,Opponent,,Score,Location
Overall_8,,09/02/2016,vs,Hamline University,L,1-3,"Grinnell, IA"
Overall_8,,09/02/2016,vs,Buena Vista University,L,2-3,"Grinnell, IA"
Overall_8,,09/09/2016,vs,Faith Baptist Bible College,W,3-0,"Minneapolis, MN"
Overall_8,,09/09/2016,vs,Providence University College,L,0-3,"Minneapolis, MN"
Overall_8,,09/10/2016,vs,Trinity Bible College,W,3-0,"Minneapolis, MN"
Overall_8,,09/10/2016,at,North Central University (MN),W,3-0,"Minneapolis, MN"
Overall_8,,09/13/2016,vs,Iowa Wesleyan University,W,3-0,"Grinnell, IA"
Overall_8,,09/16/2016,vs,Marian University,L,2-3,"Rock Island, IL"
Overall_8,,09/16/2016,vs,Wisconsin Lutheran College,L,0-3,"Rock Island, IL"
Overall_8,,09/17/2016,at,Augustana College (IL),L,0-3,"Rock Island, IL"
Overall_8,,09/17/2016,vs,University of Wisconsin-Platteville,L,1-3,"Rock Island, IL"
Overall_8,,09/23/2016,at,Mount Mary University,W,3-0,"Milwaukee, WI"
Overall_8,,09/24/2016,at,Alverno College,W,3-0,"Milwaukee, WI"
Overall_8,*,09/28/2016,at,Cornell College,L,0-3,"Mount Vernon, IA"
Overall_8,*,10/01/2016,vs,Ripon College,W,3-1,"Grinnell, IA"
Overall_8,,10/01/2016,vs,North Central University (MN),W,3-0,"Grinnell, IA"
Overall_8,*,10/07/2016,at,Beloit College,W,3-0,"Beloit, WI"
Overall_8,*,10/08/2016,at,Lake Forest College,L,1-3,"Lake Forest, IL"
Overall_8,,10/11/2016,vs,Simpson College,W,3-1,"Grinnell, IA"
Overall_8,*,10/15/2016,vs,Illinois College,W,3-1,"Grinnell, IA"
Overall_8,*,10/21/2016,vs,Lawrence University,W,3-1,"Grinnell, IA"
Overall_8,*,10/22/2016,vs,St. Norbert College,L,1-3,"Grinnell, IA"
Overall_8,*,10/28/2016,at,Knox College,W,3-1,"Galesburg, IL"
Overall_8,*,10/29/2016,vs,Monmouth College (Senior Day),W,3-0,"Grinnell, IA"
Overall_8,,11/04/2016,vs,St. Norbert College (Semifinal),L,0-3,"Mount Vernon, IA"
Overall_8,Overall:,14-11,,,,,
Overall_8,Conf:,6-3,,,,,
Overall_8,Home:,7-3,,,,,
Overall_8,Away:,5-3,,,,,
Overall_8,Neutral:,2-5,,,,,
Overall_9,2015 Season,,,,,,
Overall_9,,Date,,Opponent,,Score,Location
Overall_9,,09/01/2015,vs,Loras College,L,0-3,"Grinnell, IA"
Overall_9,,09/09/2015,vs,Simpson College,L,0-3,"Grinnell, IA"
Overall_9,,09/11/2015,vs,Carleton College,L,0-3,"St. Paul, MN"
Overall_9,,09/11/2015,vs,Luther College,L,0-3,"St. Paul, MN"
Overall_9,,09/13/2015,at,Macalester College,L,0-3,"St. Paul, MN"
Overall_9,,09/13/2015,vs,St. Olaf College,L,1-3,"St. Paul, MN"
Overall_9,,09/17/2015,vs,Central College,L,2-3,"Grinnell, IA"
Overall_9,,09/19/2015,at,Illinois Wesleyan University,L,0-3,"Bloomington, IL"
Overall_9,,09/19/2015,vs,Aurora University,L,0-3,"Bloomington, IL"
Overall_9,*,09/25/2015,at,Lawrence University,L,1-3,"Appleton, WI"
Overall_9,*,09/26/2015,at,St. Norbert College,L,0-3,De Pere. WI
Overall_9,*,09/30/2015,at,Cornell College,L,0-3,"Mount Vernon, IA"
Overall_9,*,10/03/2015,vs,Knox College,L,1-3,"Grinnell, IA"
Overall_9,*,10/09/2015,vs,Carroll University,L,0-3,"Grinnell, IA"
Overall_9,*,10/10/2015,vs,Ripon College,L,0-3,"Grinnell, IA"
Overall_9,*,10/16/2015,at,Lake Forest College,L,0-3,"Lake Forest, IL"
Overall_9,*,10/17/2015,at,Beloit College,W,3-1,"Beloit, WI"
Overall_9,,10/24/2015,vs,Centenary College (New Jersey),W,3-0,"New York, N.Y."
Overall_9,,10/24/2015,at,Hunter College,L,2-3,"New York, NY"
Overall_9,*,10/30/2015,vs,Monmouth College,L,0-3,"Grinnell, IA"
Overall_9,*,10/31/2015,at,Illinois College,L,2-3,"Jacksonville, IL"
Overall_9,Overall:,2-19,,,,,
Overall_9,Conf:,1-9,,,,,
Overall_9,Home:,0-7,,,,,
Overall_9,Away:,1-8,,,,,
Overall_9,Neutral:,1-4,,,,,
Overall_10,2014 Season,,,,,,
Overall_10,,Date,,Opponent,,Score,Location
Overall_10,,08/29/2014,vs,St. Norbert College,L,0-3,"Whitewater, WI"
Overall_10,,08/29/2014,vs,Lakeland College,L,0-3,"Whitewater, WI"
Overall_10,,08/30/2014,vs,Millikin University,L,0-3,"Whitewater, WI"
Overall_10,,08/30/2014,vs,Edgewood College,L,1-3,"Whitewater, WI"
Overall_10,,09/02/2014,at,Loras College,L,1-3,"Dubuque, IA"
Overall_10,,09/05/2014,at,AIB College of Business,W,3-0,"Des Moines, IA"
Overall_10,,09/06/2014,vs,St. Catherine's University,L,0-3,"Dubuque, IA"
Overall_10,,09/06/2014,vs,Lakeland College,L,1-3,"Dubuque, IA"
Overall_10,,09/09/2014,at,Rockford University,W,3-2,"Rockford, IL"
Overall_10,,09/13/2014,vs,Knox College,W,3-1,"Grinnell, IA"
Overall_10,,09/13/2014,vs,Lake Forest College,W,3-1,"Grinnell, IA"
Overall_10,,09/14/2014,vs,Carleton College,L,0-3,"Grinnell, IA"
Overall_10,,09/14/2014,vs,Macalester College,W,3-0,"Grinnell, IA"
Overall_10,,09/19/2014,vs,Hamline University,L,0-3,"St. Paul, MN"
Overall_10,,09/19/2014,at,St. Catherine's University,L,0-3,"St. Paul, MN"
Overall_10,,09/20/2014,vs,University of Wisconsin-Stout,L,0-3,"St. Paul, MN"
Overall_10,,09/20/2014,vs,St. Olaf College,L,1-3,"St. Paul, MN"
Overall_10,*,10/03/2014,at,Ripon College,L,0-3,"Ripon, WI"
Overall_10,*,10/04/2014,at,Carroll University,L,2-3,"Waukesha, WI"
Overall_10,*,10/10/2014,vs,St. Norbert College,L,0-3,"Grinnell, IA"
Overall_10,*,10/11/2014,vs,Lawrence University,W,3-1,"Grinnell, IA"
Overall_10,*,10/17/2014,at,Lake Forest College,L,0-3,"Lake Forest, IL"
Overall_10,*,10/18/2014,at,Beloit College,W,3-1,"Beloit, WI"
Overall_10,,10/18/2014,vs,North Central University (MN),W,3-1,"Beloit, WI"
Overall_10,*,10/25/2014,vs,Illinois College,L,1-3,"Grinnell, IA"
Overall_10,*,10/29/2014,at,Cornell College,L,0-3,"Mount Vernon, IA"
Overall_10,*,10/31/2014,vs,Monmouth College (Senior Day),L,2-3,"Grinnell, IA"
Overall_10,*,11/01/2014,vs,Knox College,L,1-3,"Grinnell, IA"
Overall_10,Overall:,8-20,,,,,
Overall_10,Conf:,2-8,,,,,
Overall_10,Home:,4-5,,,,,
Overall_10,Away:,3-6,,,,,
Overall_10,Neutral:,1-9,,,,,
Overall_11,2013 Season,,,,,,
Overall_11,,Date,,Opponent,,Score,Location
Overall_11,,08/30/2013,vs,University of Minnesota Morris,L,0-3,"Grinnell, Iowa"
Overall_11,,08/30/2013,vs,William Penn University (Iowa),L,0-3,"Grinnell, IA"
Overall_11,,08/31/2013,vs,Hamline University,L,0-3,"Grinnell, IA"
Overall_11,,08/31/2013,vs,Graceland University (Iowa),L,0-3,"Grinnell, IA"
Overall_11,,08/31/2013,vs,Nebraska Wesleyan University,L,0-3,"Grinnell, IA"
Overall_11,,09/04/2013,at,Central College,L,0-3,"Pella, IA"
Overall_11,,09/06/2013,vs,Edgewood College,L,0-3,"Platteville, WI"
Overall_11,,09/06/2013,vs,St. Norbert College,L,0-3,"Platteville, WI"
Overall_11,,09/07/2013,at,University of Wisconsin-Platteville,L,1-3,"Platteville, WI"
