Overall_1,2024 Season,,,,,,
Overall_5,*,09/29/2019,at,Lawrence University,W,2-0,"Appleton, WI"
Overall_5,*,10/05/2019,vs,Beloit College,W,5-0,"Grinnell, IA"
Overall_5,*,10/12/2019,at,Knox College,L,0-1,"Galesburg, IL"
Overall_5,*,10/19/2019,vs,Ripon College,W,3-2,"Grinnell, IA"
Overall_5,*,10/20/2019,vs,St. Norbert College,T,1-1,"Grinnell, IA"
Overall_5,*,10/23/2019,vs,Cornell College,L,0-1,"Grinnell, IA"
Overall_5,*,10/26/2019,at,Monmouth College,L,1-2,"Monmouth, IL"
Overall_5,*,11/02/2019,at,Illinois College,W,3-0,"Jacksonville, IL"
Overall_5,Overall:,7-7-3,,,,,
Overall_5,Conf:,4-3-2,,,,,
Overall_5,Home:,3-2-2,,,,,
Overall_5,Away:,4-5-1,,,,,
Overall_6,2018 Season,,,,,,
Overall_6,,Date,,Opponent,,Score,Location
Overall_6,,08/31/2018,vs,Edgewood College,T,1-1,"Grinnell, IA"
Overall_6,,09/01/2018,vs,Coe College,L,0-2,"Grinnell, IA"
Overall_6,,09/06/2018,vs,Carleton College,L,0-1,"Grinnell, IA"
Overall_6,,09/09/2018,at,Buena Vista University,W,4-0,"Storm Lake, IA"
Overall_6,,09/13/2018,at,Simpson College,W,2-0,"Indianola, IA"
Overall_6,,09/19/2018,at,Central College,L,1-2,"Pella, IA"
Overall_6,*,09/22/2018,at,Beloit College,W,4-1,"Beloit, WI"
Overall_6,*,09/29/2018,vs,Lake Forest College,W,1-0,"Grinnell, IA"
Overall_6,*,09/30/2018,vs,Lawrence University,W,2-0,"Grinnell, IA"
Overall_6,*,10/06/2018,vs,Knox College,L,1-2,"Grinnell, IA"
Overall_6,*,10/13/2018,at,Ripon College,W,3-2,"Ripon, WI"
Overall_6,*,10/14/2018,at,St. Norbert College,L,1-2,De Pere. WI
Overall_6,,10/17/2018,at,St. Olaf College,L,1-2,"Northfield, MN"
Overall_6,*,10/20/2018,vs,Monmouth College,W,2-1,"Grinnell, IA"
Overall_6,*,10/23/2018,at,Cornell College,W,2-1,"Mount Vernon, IA"
Overall_6,*,10/27/2018,vs,Illinois College,W,6-0,"Grinnell, IA"
Overall_6,,11/02/2018,vs,St. Norbert College (Semifinal),L,1-2,"Galesburg, IL"
Overall_6,Overall:,9-7-1,,,,,
Overall_6,Conf:,7-2,,,,,
Overall_6,Home:,4-3-1,,,,,
Overall_6,Away:,5-3,,,,,
Overall_6,Neutral:,0-1,,,,,
Overall_7,2017 Season,,,,,,
Overall_7,,Date,,Opponent,,Score,Location
Overall_7,,09/01/2017,vs,Simpson College,W,2-0,"Grinnell, IA"
Overall_7,,09/02/2017,at,Coe College,L,0-2,"Cedar Rapids, IA"
Overall_7,,09/06/2017,vs,Central College,L,0-4,"Grinnell, IA"
Overall_7,,09/09/2017,at,Crown College,W,6-0,"St. Bonifacius, MN"
Overall_7,,09/10/2017,vs,University of Wisconsin-Oshkosh,L,0-1,"Grinnell, IA"
Overall_7,,09/17/2017,at,Edgewood College,L,0-1,"Madison, WI"
Overall_7,*,09/23/2017,vs,Beloit College,W,5-3,"Grinnell, IA"
Overall_7,*,09/24/2017,vs,Lake Forest College,W,2-1,"Grinnell, IA"
Overall_7,,09/27/2017,vs,Buena Vista University,W,3-1,"Grinnell, IA"
Overall_7,*,09/30/2017,at,Illinois College,W,7-3,"Jacksonville, IL"
Overall_7,*,10/07/2017,at,Knox College,L,1-2,"Galesburg, IL"
Overall_7,*,10/14/2017,at,St. Norbert College,L,1-4,De Pere. WI
Overall_7,*,10/15/2017,at,Lawrence University,W,4-0,"Appleton, WI"
Overall_7,,10/19/2017,at,Nebraska Wesleyan University,W,2-1,"Lincoln, NE"
Overall_7,*,10/21/2017,vs,Ripon College,W,1-0,"Grinnell, IA"
Overall_7,*,10/25/2017,vs,Cornell College,L,2-3,"Grinnell, IA"
Overall_7,*,10/28/2017,vs,Monmouth College,W,1-0,"Grinnell, IA"
Overall_7,,11/03/2017,vs,Knox College (Semifinal),L,0-1,"De Pere, WI"
Overall_7,Overall:,10-8,,,,,
Overall_7,Conf:,6-3,,,,,
Overall_7,Home:,6-3,,,,,
Overall_7,Away:,4-4,,,,,
Overall_7,Neutral:,0-1,,,,,
Overall_8,2016 Season,,,,,,
Overall_8,,Date,,Opponent,,Score,Location
Overall_8,,09/01/2016,at,Simpson College,T,0-0,"Indianola, IA"
Overall_8,,09/03/2016,vs,Augsburg College,L,0-4,"Grinnell, IA"
Overall_8,,09/07/2016,at,Central College,L,0-2,"Pella, IA"
Overall_8,,09/09/2016,at,Grand View University,L,0-2,"Des Moines, IA"
Overall_8,,09/11/2016,at,Buena Vista University,W,2-0,"Storm Lake, IA"
Overall_8,,09/13/2016,vs,Coe College,L,1-2,"Grinnell, IA"
Overall_8,,09/17/2016,vs,Nebraska Wesleyan University,W,2-0,"Grinnell, IA"
Overall_8,*,09/24/2016,at,Beloit College,W,3-1,"Beloit, WI"
Overall_8,*,09/25/2016,at,Lake Forest College,T,0-0,"Lake Forest, IL"
Overall_8,*,09/29/2016,at,Cornell College,W,6-0,"Mount Vernon, IA"
Overall_8,*,10/01/2016,vs,Illinois College,L,1-2,"Grinnell, IA"
Overall_8,*,10/08/2016,vs,Knox College,L,0-1,"Grinnell, IA"
Overall_8,*,10/15/2016,vs,St. Norbert College,W,2-1,"Grinnell, IA"
Overall_8,*,10/16/2016,vs,Lawrence University,W,1-0,"Grinnell, IA"
Overall_8,,10/20/2016,at,Concordia University Chicago,W,2-0,"River Forest, IL"
Overall_8,*,10/22/2016,at,Ripon College,W,3-2,"Ripon, WI"
Overall_8,*,10/29/2016,at,Monmouth College,W,2-1,"Monmouth, IL"
Overall_8,,11/04/2016,vs,Lake Forest College (Semifinal),T,2-2,"Galesburg, IL"
Overall_8,,11/05/2016,at,Knox College (Championship),L,0-1,"Galesburg, IL"
Overall_8,Overall:,9-7-3,,,,,
Overall_8,Conf:,6-2-1,,,,,
Overall_8,Home:,3-4,,,,,
Overall_8,Away:,6-3-2,,,,,
Overall_8,Neutral:,0-0-1,,,,,
Overall_9,2015 Season,,,,,,
Overall_9,,Date,,Opponent,,Score,Location
Overall_9,,09/01/2015,at,Wartburg College,L,1-2,"Waverly, IA"
Overall_9,,09/05/2015,vs,Simpson College,W,2-1,"Grinnell, IA"
Overall_9,,09/11/2015,at,Carleton College,L,0-1,"Northfield, MN"
Overall_9,,09/12/2015,at,Augsburg College,L,0-4,"Minneapolis, MN"
Overall_9,,09/16/2015,vs,Buena Vista University,W,1-0,"Grinnell, IA"
Overall_9,*,09/19/2015,at,Knox College,L,0-1,"Galesburg, IL"
Overall_9,,09/23/2015,at,Coe College,L,0-1,"Cedar Rapids, IA"
Overall_9,*,09/26/2015,vs,Ripon College,L,0-1,"Grinnell, IA"
Overall_9,*,10/03/2015,vs,Lake Forest College,L,2-4,"Grinnell, IA"
Overall_9,*,10/04/2015,vs,Carroll University,L,0-2,"Grinnell, IA"
Overall_9,*,10/10/2015,vs,Monmouth College,W,2-0,"Grinnell, IA"
Overall_9,*,10/11/2015,at,Cornell College,W,3-0,"Mount Vernon, IA"
Overall_9,*,10/17/2015,at,Lawrence University,L,1-2,"Appleton, WI"
Overall_9,*,10/18/2015,at,St. Norbert College,L,0-1,De Pere. WI
Overall_9,*,10/24/2015,at,Illinois College,L,0-2,"Jacksonville, IL"
Overall_9,,10/28/2015,vs,University of Wisconsin-Platteville,W,2-0,"Grinnell, IA"
Overall_9,*,10/31/2015,vs,Beloit College,W,2-0,"Grinnell, IA"
Overall_9,Overall:,6-11,,,,,
Overall_9,Conf:,3-7,,,,,
Overall_9,Home:,5-3,,,,,
Overall_9,Away:,1-8,,,,,
Overall_10,2014 Season,,,,,,
Overall_10,,Date,,Opponent,,Score,Location
Overall_10,,08/29/2014,at,Simpson College,W,2-1,"Indianola, IA"
Overall_10,,09/05/2014,at,Macalester College,L,2-3,"St. Paul, MN"
Overall_10,,09/07/2014,at,Carleton College,L,0-1,"Northfield, MN"
Overall_10,,09/11/2014,at,Central College,L,0-1,"Pella, IA"
Overall_10,,09/13/2014,vs,Augsburg College,W,1-0,"Grinnell, IA"
Overall_10,,09/16/2014,vs,Coe College,W,4-1,"Grinnell, IA"
Overall_10,*,09/20/2014,vs,Knox College,W,3-0,"Grinnell, IA"
Overall_10,,09/21/2014,vs,Wartburg College,L,0-3,"Grinnell, IA"
Overall_10,*,09/27/2014,vs,Illinois College,W,3-0,"Grinnell, IA"
Overall_10,*,09/28/2014,vs,Cornell College,W,1-0,"Grinnell, IA"
Overall_10,*,10/04/2014,at,Lake Forest College,L,1-2,"Lake Forest, IL"
Overall_10,*,10/05/2014,at,Carroll University,L,0-2,"Waukesha, WI"
Overall_10,*,10/11/2014,at,Beloit College,W,2-0,"Beloit, WI"
Overall_10,,10/12/2014,at,Rockford University,W,8-0,"Rockford, IL"
Overall_10,*,10/18/2014,vs,Lawrence University (Senior Day),W,2-0,"Grinnell, IA"
Overall_10,*,10/19/2014,vs,St. Norbert College,T,0-0,"Grinnell, IA"
Overall_10,*,10/25/2014,at,Monmouth College,W,1-0,"Monmouth, IL"
Overall_10,*,11/01/2014,at,Ripon College,L,1-2,"Ripon, WI"
Overall_10,,11/07/2014,at,Lake Forest College,L,1-7,"Lake Forest, IL"
Overall_10,Overall:,10-8-1,,,,,
Overall_10,Conf:,6-3-1,,,,,
Overall_10,Home:,6-1-1,,,,,
Overall_10,Away:,4-7,,,,,
Overall_11,2013 Season,,,,,,
Overall_11,,Date,,Opponent,,Score,Location
Overall_11,,08/30/2013,vs,University of Dubuque,L,0-1,"Grinnell, IA"
Overall_11,,08/31/2013,vs,Blackburn College,W,11-0,"Grinnell, IA"
Overall_11,,09/07/2013,vs,Principia College,W,2-1,"Grinnell, IA"
Overall_11,,09/08/2013,vs,Buena Vista University,W,6-0,"Grinnell, IA"
Overall_11,,09/11/2013,vs,Central College,L,0-1,"Grinnell, IA"
Overall_11,*,09/17/2013,at,Cornell College,W,2-1,"Mount Vernon, IA"
Overall_11,*,09/21/2013,vs,Lake Forest College,L,0-3,"Grinnell, IA"
Overall_11,*,09/22/2013,vs,Carroll University,W,1-0,"Grinnell, IA"
Overall_11,*,09/28/2013,vs,Beloit College,W,6-0,"Grinnell, IA"
Overall_11,,09/29/2013,at,Augustana College (IL),L,0-4,"Moline, IL"
Overall_11,*,10/05/2013,at,Knox College,W,2-0,"Galesburg, IL"
Overall_11,*,10/06/2013,at,Illinois College,T,0-0,"Jacksonville, IL"
Overall_11,*,10/12/2013,vs,Monmouth College,W,1-0,"Grinnell, IA"
Overall_11,,10/13/2013,at,Coe College,W,2-0,"Cedar Rapids, IA"
Overall_11,*,10/19/2013,vs,Ripon College,L,0-1,"Grinnell, IA"
Overall_11,,10/22/2013,vs,Simpson College,W,1-0,"Grinnell, IA"
Overall_11,*,10/26/2013,at,Lawrence University,W,1-0,"Appleton, WI"
Overall_11,*,10/27/2013,at,St. Norbert College,L,0-1,De Pere. WI
Overall_11,,11/08/2013,at,St. Norbert College (Semifinal),L,1-3,De Pere. WI
Overall_11,Overall:,11-7-1,,,,,
Overall_11,Conf:,6-3-1,,,,,
Overall_11,Home:,7-4,,,,,
Overall_11,Away:,4-3-1,,,,,
Overall_12,2012 Season,,,,,,
Overall_12,,Date,,Opponent,,Score,Location
Overall_12,,09/01/2012,vs,Coe College,T,0-0,"Grinnell, IA"
Overall_12,,09/05/2012,at,Simpson College,L,0-1,"Indianola, IA"
Overall_12,,09/08/2012,at,Augsburg College,L,0-4,"Minneapolis, MN"
Overall_12,,09/09/2012,at,Buena Vista University,L,0-1,"Storm Lake, IA"
Overall_12,*,09/15/2012,at,Lake Forest College,L,0-1,"Lake Forest, IL"
Overall_12,*,09/16/2012,at,Carroll University,W,1-0,"Waukesha, Wi"
Overall_12,,09/20/2012,at,Central College,L,1-2,"Pella, IA"
Overall_12,*,09/22/2012,vs,Illinois College,W,4-0,"Grinnell, IA"
Overall_12,*,09/29/2012,vs,Knox College,W,1-0,"Grinnell, IA"
Overall_12,,09/30/2012,vs,Augustana College (IL),L,1-6,"Grinnell, IA"
Overall_12,*,10/03/2012,vs,Cornell College,W,6-0,"Grinnell, IA"
Overall_12,*,10/06/2012,at,Beloit College,W,4-2,"Beloit, WI"
Overall_12,*,10/20/2012,vs,Lawrence University,W,5-0,"Grinnell, IA"
Overall_12,*,10/21/2012,vs,St. Norbert College,L,3-4,"Grinnell, IA"
Overall_12,*,10/27/2012,at,Monmouth College,L,1-2,"Monmouth, IL"
Overall_12,*,10/28/2012,vs,Ripon College,W,3-0,"Grinnell, IA"
Overall_12,,11/02/2012,at,Lake Forest College (Semifinal),L,0-3,"Lake Forest, IL"
Overall_12,Overall:,7-9-1,,,,,
Overall_12,Conf:,7-3,,,,,
Overall_12,Home:,5-2-1,,,,,
Overall_12,Away:,2-7,,,,,
Overall_13,2011 Season,,,,,,
Overall_13,,Date,,Opponent,,Score,Location
Overall_13,,09/01/2011,at,Cornell College,L,1-2,"Mount Vernon, IA"
Overall_13,,09/03/2011,vs,Augsburg College,W,3-2,"Grinnell, IA"
Overall_13,,09/10/2011,vs,University of Dubuque,L,0-1,"Grinnell, IA"
Overall_13,,09/14/2011,at,Coe College,T,1-1,"Cedar Rapids, IA"
Overall_13,*,09/17/2011,at,Monmouth College,W,3-0,"Monmouth, IL"
Overall_13,,09/18/2011,vs,Central College,L,1-2,"Grinnell, IA"
Overall_13,*,09/24/2011,at,Lawrence University,W,3-2,"Appleton, WI"
Overall_13,,09/25/2011,at,University of Wisconsin-Oshkosh,W,2-1,"Oshkosh, WI"
Overall_13,*,10/01/2011,vs,St. Norbert College,W,4-3,"Grinnell, IA"
Overall_13,,10/02/2011,vs,College of St. Catherine,W,2-1,"Grinnell, IA"
Overall_13,*,10/08/2011,vs,Lake Forest College,W,5-1,"Grinnell, IA"
Overall_13,*,10/15/2011,at,Illinois College,T,0-0,"Jacksonville, IL"
Overall_13,,10/17/2011,at,Principia College,L,0-3,"St. Louis, MO"
Overall_13,*,10/22/2011,at,Beloit College,W,5-0,"Beloit, WI"
Overall_13,*,10/23/2011,at,Carroll University,L,0-2,"Waukesha, Wi"
Overall_13,*,10/29/2011,vs,Ripon College,W,3-0,"Grinnell, IA"
Overall_13,*,10/30/2011,vs,Knox College,W,5-0,"Grinnell, IA"
Overall_13,,11/04/2011,vs,Carroll University (MWC Tournament Semifinal),L,0-1,"De Pere, Wis."
Overall_13,Overall:,10-6-2,,,,,
Overall_13,Conf:,7-1-1,,,,,
Overall_13,Home:,6-2,,,,,
Overall_13,Away:,4-3-2,,,,,
Overall_13,Neutral:,0-1,,,,,
Overall_14,2010 Season,,,,,,
Overall_14,,Date,,Opponent,,Score,Location
Overall_14,,09/01/2010,at,Central,W,3-0,"Pella, IA"
Overall_14,,09/04/2010,at,Luther,L,0-2,"Decorah, IA"
Overall_14,,09/11/2010,vs,Wisconsin-Oshkosh,L,2-3,"Grinnell, IA"
Overall_14,,09/14/2010,at,Dubuque,L,1-3,"Dubuque, IA"
Overall_14,,09/17/2010,at,Simpson,L,0-3,"Indianola, IA"
Overall_14,,09/19/2010,vs,Wartburg,L,0-6,"Grinnell, IA"
Overall_14,*,09/23/2010,at,Monmouth,L,0-1,"Monmouth, IL"
Overall_14,*,09/25/2010,at,Knox,W,3-1,"Galesburg, IL"
Overall_14,*,09/26/2010,at,Illinois College,W,2-1,"Jacksonville, IL"
Overall_14,*,10/02/2010,vs,St. Norbert,L,0-1,"Grinnell, IA"
Overall_14,*,10/03/2010,vs,Lawrence,L,1-3,"Grinnell, IA"
Overall_14,,10/06/2010,vs,Wisconsin-La Crosse,L,0-4,"Grinnell, IA"
Overall_14,,10/10/2010,vs,Coe,W,1-0,"Grinnell, IA"
Overall_14,*,10/16/2010,at,Ripon,W,5-3,"Ripon, WI"
Overall_14,*,10/17/2010,at,Carroll,W,2-1,"Waukesha, WI"
Overall_14,*,10/23/2010,vs,Lake Forest,L,2-3,"Grinnell, IA"
Overall_14,*,10/30/2010,vs,Beloit,T,1-1,"Grinnell, IA"
Overall_14,Overall:,6-10-1,,,,,
Overall_14,Conf:,4-4-1,,,,,
Overall_14,Home:,1-6-1,,,,,
Overall_14,Away:,5-4,,,,,
Overall_15,2009 Season,,,,,,
Overall_15,,Date,,Opponent,,Score,Location
Overall_15,,09/01/2009,vs,St. Olaf,L,1-7,"Grinnell, IA"
Overall_15,,09/05/2009,vs,Dubuque,L,0-2,"Grinnell, IA"
Overall_15,,09/09/2009,vs,Central,W,5-1,"Grinnell, IA"
Overall_15,,09/12/2009,at,Washington-St. Louis,L,0-10,"St. Louis, MO"
Overall_15,,09/13/2009,at,Webster,L,2-5,Webster
Overall_15,,09/16/2009,at,Coe,W,2-1,"Cedar Rapids, IA"
Overall_15,*,09/19/2009,vs,Illinois College,W,9-1,"Grinnell, IA"
Overall_15,*,09/20/2009,at,Beloit,W,1-0,"Beloit, WI"
Overall_15,*,09/26/2009,vs,Monmouth,T,1-1,"Grinnell, IA"
Overall_15,,09/30/2009,at,Wartburg,L,1-6,"Waverly, IA"
Overall_15,,10/04/2009,vs,Nebraska Wesleyan,W,3-0,"Grinnell, IA"
Overall_15,*,10/10/2009,at,Lawrence,L,1-3,"Appleton, WI"
Overall_15,*,10/11/2009,at,St. Norbert,L,1-2,"De Pere, WI"
Overall_15,*,10/17/2009,vs,Carroll,L,0-4,"Grinnell, IA"
Overall_15,*,10/18/2009,vs,Ripon,W,1-0,"Grinnell, IA"
Overall_15,,10/21/2009,at,Wisonsin-La Crosse,L,1-5,"La Crosse, WI"
Overall_15,*,10/24/2009,at,Lake Forest,L,1-4,"Lake Forest, IL"
Overall_15,*,10/31/2009,vs,Knox,W,7-1,"Grinnell, IA"
Overall_15,Overall:,7-10-1,,,,,
Overall_15,Conf:,4-4-1,,,,,
Overall_15,Home:,5-3-1,,,,,
Overall_15,Away:,2-7,,,,,
Overall_16,2008 Season,,,,,,
Overall_16,,Date,,Opponent,,Score,Location
Overall_16,,08/30/2008,vs,Coe,W,4-1,"Grinnell, IA"
Overall_16,,09/04/2008,at,Loras,L,0-3,"Dubuque, IA"
Overall_16,,09/06/2008,vs,Cornell,W,5-0,"Grinnell, IA"
Overall_16,,09/10/2008,at,Central,W,7-0,"Pella, IA"
Overall_16,,09/13/2008,vs,Buena Vista,W,8-0,"Grinnell, IA"
Overall_16,,09/14/2008,vs,North Park,W,3-1,"Grinnell, IA"
Overall_16,,09/19/2008,at,Simpson,W,1-0,"Indianola, IA"
Overall_16,*,09/27/2008,at,Illinois College,W,10-0,"Jacksonville, IL"
Overall_16,*,09/28/2008,at,Monmouth,W,4-1,"Monmouth, IL"
Overall_16,*,10/04/2008,vs,Beloit,W,5-0,"Grinnell, IA"
Overall_16,,10/05/2008,vs,Dubuque,W,1-0,"Grinnell, IA"
Overall_16,*,10/11/2008,vs,St. Norbert,W,4-2,"Grinnell, IA"
Overall_16,*,10/12/2008,vs,Lawrence,W,5-0,"Grinnell, IA"
Overall_16,*,10/18/2008,at,Ripon,W,5-1,"Ripon, WI"
Overall_16,*,10/19/2008,at,Carroll,L,1-3,"Waukesha, WI"
Overall_16,*,10/25/2008,vs,Lake Forest,L,2-3,"Grinnell, IA"
Overall_16,,10/31/2008,at,Augustana,L,0-1,"Rock Island, IL"
Overall_16,*,11/01/2008,at,Knox,W,5-0,"Galesburg, IL"
Overall_16,,11/07/2008,at,St. Norbert (MWC Tournament Semifinal),L,0-1,"De Pere, IL"
Overall_16,Overall:,14-5,,,,,
Overall_16,Conf:,7-2,,,,,
Overall_16,Home:,8-1,,,,,
Overall_16,Away:,6-4,,,,,
Overall_17,2007 Season,,,,,,
Overall_17,,Date,,Opponent,,Score,Location
Overall_17,,08/31/2007,vs,Central,W,2-0,"Grinnell, IA"
