Overall_1,2024 Season,,,,,,
Overall_2,,03/21/2023,vs,University of Wisconsin-Eau Claire,L,3-5,"Winter Haven, FL (Diamond Plex A)"
Overall_2,,03/21/2023,vs,Colby College,W,5-3,"Winter Haven, FL (Diamond Plex A)"
Overall_2,,03/23/2023,vs,St. Olaf College,L,3-5,"Clermont, FL (Legends Way #1)"
Overall_2,,03/23/2023,vs,University of Wisconsin-Whitewater,L,2-4,"Clermont, FL (Legends Way #1)"
Overall_2,,03/24/2023,vs,Middlebury College,W,8-0,"Clermont, FL (Legends Way #2)"
Overall_2,,03/24/2023,vs,Buffalo State,W,7-1,"Clermont, FL (Legends Way #3)"
Overall_2,,03/28/2023,at,Central College,L,1-15,"Pella, IA"
Overall_2,,03/28/2023,at,Central College,L,5-6,"Pella, IA"
Overall_2,*,04/01/2023,vs,Monmouth College,W,8-0,"Grinnell, IA"
Overall_2,*,04/01/2023,vs,Monmouth College,W,8-0,"Grinnell, IA"
Overall_2,*,04/02/2023,at,Knox College,W,9-0,"Galesburg, IL"
Overall_2,*,04/02/2023,at,Knox College,W,12-2,"Galesburg, IL"
Overall_2,,04/05/2023,at,Simpson College,L,2-3,"Indianola, IA"
Overall_2,,04/05/2023,at,Simpson College,W,10-8,"Indianola, IA"
Overall_2,,04/11/2023,at,Graceland University (Iowa),L,0-4,"Lamoni, IA"
Overall_2,,04/11/2023,at,Graceland University (Iowa),L,0-3,"Lamoni, IA"
Overall_2,*,04/15/2023,vs,Lake Forest College,W,7-6,"Grinnell, IA"
Overall_2,*,04/15/2023,vs,Lake Forest College,W,3-0,"Grinnell, IA"
Overall_2,*,04/22/2023,at,Lawrence University,W,9-0,"Appleton, WI"
Overall_2,*,04/22/2023,at,Lawrence University,W,3-0,"Appleton, WI"
Overall_2,*,04/23/2023,vs,Beloit College,W,8-0,"Grinnell, IA"
Overall_2,*,04/23/2023,vs,Beloit College,W,12-4,"Grinnell, IA"
Overall_2,,04/25/2023,vs,Coe College,L,2-9,"Grinnell, IA"
Overall_2,,04/25/2023,vs,Coe College,W,5-2,"Grinnell, IA"
Overall_2,*,04/29/2023,vs,Cornell College,W,5-3,"Grinnell, IA"
Overall_2,*,04/29/2023,vs,Cornell College,W,20-3,"Grinnell, IA"
Overall_2,*,04/30/2023,at,Illinois College,L,0-6,"Jacksonville, IL"
Overall_2,*,04/30/2023,at,Illinois College,W,5-1,"Jacksonville, IL"
Overall_2,*,05/06/2023,at,Ripon College,W,9-1,"Ripon, WI"
Overall_2,*,05/06/2023,at,Ripon College,W,9-0,"Ripon, WI"
Overall_2,,05/12/2023,vs,Lake Forest College (First Round),W,6-0,"Jacksonville, IL"
Overall_2,,05/12/2023,at,Illinois College (Second Round),W,11-2,"Jacksonville, IL"
Overall_2,,05/13/2023,at,Illinois College (Championship Game),W,5-4,"Jacksonville, IL"
Overall_2,,05/18/2023,at,Central College (First Round),L,2-3,"Pella, IA"
Overall_2,,05/19/2023,vs,University of Wisconsin-La Crosse (Elimination Game),W,6-4,"Pella, IA"
Overall_2,,05/19/2023,at,Central College (Elimination Game),L,1-2,"Pella, IA"
Overall_2,Overall:,30-14,,,,,
Overall_2,Conf:,15-1,,,,,
Overall_2,Home:,9-1,,,,,
Overall_2,Away:,10-8,,,,,
Overall_2,Neutral:,11-5,,,,,
Overall_3,2022 Season,,,,,,
Overall_3,,Date,,Opponent,,Score,Location
Overall_3,,02/26/2022,vs,St. Olaf College,W,7-6,"Rochester, MN (Rochester Dome-Field 1)"
Overall_3,,02/26/2022,vs,St. Catherine University,L,2-13,"Rochester, MN (Rochester Dome-Field 2)"
Overall_3,,02/27/2022,vs,St. Catherine University,L,0-8,"Rochester, MN (Rochester Dome-Field 2)"
Overall_3,,02/27/2022,vs,Luther College,L,2-5,"Rochester, MN (Rochester Dome-Field 1)"
Overall_3,,03/20/2022,vs,Middlebury College,L,0-8,"Clermont, FL (Legends Way-Field 3)"
Overall_3,,03/20/2022,vs,Tufts University,L,0-7,"Clermont, FL (Legends Way-Field 3)"
Overall_3,,03/21/2022,vs,Massachusetts Institute of Technology,L,0-7,"Clermont, FL (Legends Way-Field 2)"
Overall_3,,03/21/2022,vs,University of Wisconsin-Oshkosh,L,5-8,"Clermont, FL (Legends Way-Field 2)"
Overall_3,,03/22/2022,vs,Colby College,W,6-5,"Clermont, FL (Legends Way-Field 3)"
Overall_3,,03/22/2022,vs,Saint Ambrose University (Iowa),L,3-11,"Clermont, FL (Legends Way-Field 2)"
Overall_3,,03/23/2022,vs,University of Wisconsin-Eau Claire,W,7-4,"Clermont, FL (Hancock Park)"
Overall_3,,03/25/2022,vs,Trinity College (Conn.),W,5-4,"Clermont, FL (Legends Way-Field 2)"
Overall_3,,03/25/2022,vs,St. Olaf College,W,9-8,"Clermont, FL (Legends Way-Field 2)"
Overall_3,*,04/02/2022,at,Monmouth College,W,7-3,"Monmouth, IL"
Overall_3,*,04/02/2022,at,Monmouth College,L,6-7,"Monmouth, IL"
Overall_3,*,04/03/2022,vs,Knox College,W,9-1,"Grinnell, IA"
Overall_3,*,04/03/2022,vs,Knox College,W,9-1,"Grinnell, IA"
Overall_3,,04/09/2022,vs,University of Wisconsin-Stevens Point,L,1-5,"Grinnell, IA"
Overall_3,,04/09/2022,vs,University of Wisconsin-Stevens Point,L,6-10,"Grinnell, IA"
Overall_3,,04/12/2022,at,Coe College,W,3-2,"Cedar Rapids, IA"
Overall_3,,04/12/2022,at,Coe College,L,1-5,"Cedar Rapids, IA"
Overall_3,*,04/15/2022,at,Lake Forest College,L,3-10,"Lake Forest, IL"
Overall_3,*,04/15/2022,at,Lake Forest College,L,3-11,"Lake Forest, IL"
Overall_3,*,04/16/2022,at,Beloit College,W,13-4,"Beloit, WI"
Overall_3,*,04/16/2022,at,Beloit College,W,9-4,"Beloit, WI"
Overall_3,*,04/23/2022,vs,Lawrence University,W,9-1,"Grinnell, IA"
Overall_3,*,04/23/2022,vs,Lawrence University,W,8-0,"Grinnell, IA"
Overall_3,*,04/24/2022,vs,Ripon College,W,11-3,"Grinnell, IA"
Overall_3,*,04/24/2022,vs,Ripon College,W,6-5,"Grinnell, IA"
Overall_3,,04/28/2022,vs,Central College,L,0-9,"Grinnell, IA"
Overall_3,,04/28/2022,vs,Central College,L,3-9,"Grinnell, IA"
Overall_3,*,04/30/2022,at,Cornell College,W,5-2,"Mount Vernon, IA"
Overall_3,*,04/30/2022,at,Cornell College,W,10-5,"Mount Vernon, IA"
Overall_3,*,05/01/2022,vs,Illinois College,W,8-7,"Grinnell, IA"
Overall_3,*,05/01/2022,vs,Illinois College,L,7-11,"Grinnell, IA"
Overall_3,,05/07/2022,vs,Illinois College (First Round),L,6-10,"Lake Forest, IL"
Overall_3,,05/07/2022,vs,Monmouth College (Elimination Game),W,10-4,"Lake Forest, IL"
Overall_3,,05/08/2022,at,Lake Forest College (Elimination Game),W,9-1,"Lake Forest, IL"
Overall_3,,05/08/2022,vs,Illinois College (Championship Game),L,4-6,"Lake Forest, IL"
Overall_3,Overall:,20-19,,,,,
Overall_3,Conf:,12-4,,,,,
Overall_3,Home:,7-5,,,,,
Overall_3,Away:,7-4,,,,,
Overall_3,Neutral:,6-10,,,,,
Overall_4,2021 Season,,,,,,
Overall_4,,Date,,Opponent,,Score,Location
Overall_4,*,04/18/2021,at,Illinois College,L,2-3,"Jacksonville, IL"
Overall_4,*,04/18/2021,at,Illinois College,L,0-4,"Jacksonville, IL"
Overall_4,*,04/21/2021,vs,Knox,W,11-0,"Grinnell, IA"
Overall_4,*,04/21/2021,vs,Knox,W,4-2,"Grinnell, IA"
Overall_4,*,04/22/2021,at,Knox (postponed on April 20),W,12-5,"Galesburg, IL"
Overall_4,*,04/22/2021,at,Knox (postponed on April 20),W,5-3,"Galesburg, IL"
Overall_4,*,04/24/2021,vs,Cornell College,L,3-11,"Grinnell, IA"
Overall_4,*,04/24/2021,vs,Cornell College,W,6-5,"Grinnell, IA"
Overall_4,*,04/25/2021,vs,Monmouth College,L,1-2,"Grinnell, IA"
Overall_4,*,04/25/2021,vs,Monmouth College,W,10-1,"Grinnell, IA"
Overall_4,*,05/02/2021,vs,Cornell College,W,8-1,"Grinnell, IA"
Overall_4,*,05/02/2021,vs,Cornell College,W,4-3,"Grinnell, IA"
Overall_4,*,05/10/2021,vs,Illinois College,L,2-9,"Grinnell, IA"
Overall_4,*,05/10/2021,vs,Illinois College,L,5-8,"Grinnell, IA"
Overall_4,*,05/11/2021,at,Monmouth College,L,0-3,"Monmouth, IL"
Overall_4,*,05/11/2021,at,Monmouth College,W,9-1,"Monmouth, IL"
Overall_4,Overall:,9-7,,,,,
Overall_4,Conf:,9-7,,,,,
Overall_4,Home:,6-4,,,,,
Overall_4,Away:,3-3,,,,,
Overall_5,2019 Season,,,,,,
Overall_5,,Date,,Opponent,,Score,Location
Overall_5,,02/24/2019,vs,University of St. Thomas,L,0-9,"Rochester, MN"
Overall_5,,02/24/2019,vs,University of Wisconsin-Stout,L,6-12,"Rochester, MN"
Overall_5,,03/17/2019,vs,Springfield College,L,6-10,"Clermont, FL / Legends Wall Ballfields"
Overall_5,,03/17/2019,vs,St. Joseph's College - LI,L,7-10,"Clermont, FL / Legends Wall Ballfields"
Overall_5,,03/18/2019,vs,Bowdoin College,L,6-14,"Clermont, FL / Legends Wall Ballfields"
Overall_5,,03/18/2019,vs,Tufts University,L,0-8,"Clermont, FL / Legends Wall Ballfields"
Overall_5,,03/19/2019,vs,Calvin College,L,0-15,"Clermont, FL / Legends Wall Ballfields"
Overall_5,,03/19/2019,vs,Benedictine University,L,0-8,"Clermont, FL / Legends Wall Ballfields"
Overall_5,,03/21/2019,vs,Concordia University (Wis.),L,3-4,"Clermont, FL / Hancock Recreational Complex"
Overall_5,,03/21/2019,vs,Marian University,L,1-10,"Clermont, FL / Hancock Recreational Complex"
Overall_5,,03/22/2019,vs,Rowan University,W,5-4,"Kissimmee, FL / Osceola Softball Complex"
Overall_5,,03/22/2019,vs,Rutgers-Newark,W,5-3,"Kissimmee, FL / Osceola Softball Complex"
Overall_5,,03/26/2019,at,Loras College,L,0-10,"Dubuque, IA"
Overall_5,,03/26/2019,at,Loras College,L,6-9,"Dubuque, IA"
Overall_5,,03/28/2019,at,Buena Vista University,L,2-4,"Storm Lake, IA"
Overall_5,,03/28/2019,at,Buena Vista University,L,1-9,"Storm Lake, IA"
Overall_5,,03/31/2019,vs,University of Wisconsin-Stevens Point,L,4-5,"Grinnell, IA"
Overall_5,,03/31/2019,vs,University of Wisconsin-Stevens Point,W,12-7,"Grinnell, IA"
Overall_5,*,04/06/2019,vs,Lake Forest College,W,5-3,"Grinnell, IA"
Overall_5,*,04/06/2019,vs,Lake Forest College,L,3-5,"Grinnell, IA"
Overall_5,*,04/07/2019,vs,Beloit College,W,6-4,"Grinnell, IA"
Overall_5,*,04/07/2019,vs,Beloit College,W,10-1,"Grinnell, IA"
Overall_5,*,04/13/2019,vs,St. Norbert College,L,5-9,"Mount Vernon, Iowa"
Overall_5,*,04/13/2019,vs,St. Norbert College,W,8-5,"Mount Vernon, Iowa"
Overall_5,*,04/16/2019,vs,Cornell College,W,5-4,"Grinnell, IA"
Overall_5,*,04/16/2019,vs,Cornell College,W,4-2,"Grinnell, IA"
Overall_5,*,04/19/2019,at,Illinois College,L,1-9,"Jacksonville, IL"
Overall_5,*,04/19/2019,at,Illinois College,L,2-11,"Jacksonville, IL"
Overall_5,*,04/20/2019,vs,Knox College,W,10-0,"Grinnell, IA"
Overall_5,*,04/20/2019,vs,Knox College,W,13-7,"Grinnell, IA"
Overall_5,,04/23/2019,at,Simpson College,W,9-1,"Indianola, IA"
Overall_5,,04/23/2019,at,Simpson College,W,6-2,"Indianola, IA"
Overall_5,*,04/24/2019,vs,Monmouth College,W,6-1,"Grinnell, IA"
Overall_5,*,04/24/2019,vs,Monmouth College,W,2-1,"Grinnell, IA"
Overall_5,*,04/26/2019,vs,Ripon College,W,6-4,"Janesville, WI"
Overall_5,*,04/26/2019,vs,Ripon College,W,21-17,"Janesville, WI"
Overall_5,*,04/28/2019,at,Lawrence University,L,1-3,"Appleton, WI"
Overall_5,*,04/28/2019,at,Lawrence University,W,12-2,"Appleton, WI"
Overall_5,,05/03/2019,at,Lake Forest College,L,3-7,"Wheeling, IL (Heritage Park)"
Overall_5,,05/03/2019,vs,Illinois College,W,1-0,"Wheeling, IL (Heritage Park)"
Overall_5,,05/04/2019,vs,St. Norbert College,L,6-8,"Lake Forest, IL"
Overall_5,Overall:,19-22,,,,,
Overall_5,Conf:,13-5,,,,,
Overall_5,Home:,10-2,,,,,
Overall_5,Away:,3-8,,,,,
Overall_5,Neutral:,6-12,,,,,
Overall_6,2018 Season,,,,,,
Overall_6,,Date,,Opponent,,Score,Location
Overall_6,,03/04/2018,vs,St. Olaf College,L,7-8,"Rochester, MN"
Overall_6,,03/04/2018,vs,Macalester College,L,8-10,"Rochester, MN"
Overall_6,,03/19/2018,vs,Farmingdale State College,W,9-1,"Clermont, FL"
Overall_6,,03/19/2018,vs,Carroll University,W,2-0,"Clermont, FL"
Overall_6,,03/20/2018,vs,Worcester State University,W,8-1,"Clermont, FL"
Overall_6,,03/22/2018,vs,Calvin College,L,7-8,"Clermont, FL"
Overall_6,,03/22/2018,vs,Oberlin College,W,3-2,"Clermont, FL"
Overall_6,,03/23/2018,vs,St. Lawrence University,W,7-1,"Clermont, FL"
Overall_6,,03/23/2018,vs,Kalamazoo College,W,6-3,"Clermont, FL"
Overall_6,,03/27/2018,vs,Simpson College,W,13-5,"Grinnell, IA"
Overall_6,,03/27/2018,vs,Simpson College,W,8-6,"Grinnell, IA"
Overall_6,,03/28/2018,at,Central College,W,5-3,"Pella, IA"
Overall_6,,03/28/2018,at,Central College,L,2-10,"Pella, IA"
Overall_6,,03/30/2018,vs,Mount Mary University,W,9-1,"Grinnell, IA"
Overall_6,,03/30/2018,vs,Westminster College (MO),W,11-7,"Grinnell, IA"
Overall_6,*,04/05/2018,vs,Illinois College,L,2-4,"Grinnell, IA"
Overall_6,*,04/05/2018,vs,Illinois College,W,10-0,"Grinnell, IA"
Overall_6,*,04/11/2018,at,Knox College,W,15-1,"Galesburg, IL"
Overall_6,*,04/11/2018,at,Knox College,W,12-4,"Galesburg, IL"
Overall_6,*,04/17/2018,vs,Beloit College,W,9-3,"Loves Park, IL"
Overall_6,*,04/17/2018,vs,Beloit College,W,19-3,"Loves Park, IL"
Overall_6,*,04/19/2018,at,Monmouth College,L,1-5,"Monmouth, IL"
Overall_6,*,04/19/2018,at,Monmouth College,W,6-3,"Monmouth, IL"
Overall_6,*,04/21/2018,vs,St. Norbert College,W,8-5,"Grinnell, IA"
Overall_6,*,04/21/2018,vs,St. Norbert College,W,10-6,"Grinnell, IA"
Overall_6,*,04/22/2018,vs,Lawrence University,W,12-4,"Grinnell, IA"
Overall_6,*,04/22/2018,vs,Lawrence University,W,6-5,"Grinnell, IA"
Overall_6,*,04/24/2018,at,Cornell College,L,4-7,"Mount Vernon, IA"
Overall_6,*,04/24/2018,at,Cornell College,L,7-11,"Mount Vernon, IA"
Overall_6,*,04/28/2018,vs,Lake Forest College,L,1-4,"Janesville, WI"
Overall_6,*,04/28/2018,vs,Lake Forest College,L,4-9,"Janesville, WI"
Overall_6,*,04/29/2018,at,Ripon College,W,6-4,"Ripon, WI"
Overall_6,*,04/29/2018,at,Ripon College,W,9-1,"Ripon, WI"
Overall_6,,05/01/2018,vs,Wartburg College,L,4-6,"Grinnell, IA"
Overall_6,,05/01/2018,vs,Wartburg College,L,3-14,"Grinnell, IA"
Overall_6,,05/04/2018,vs,Illinois College,L,1-4,"Lake Forest, IL"
Overall_6,,05/04/2018,at,Lake Forest College,W,2-0,"Lake Forest, IL"
Overall_6,,05/05/2018,vs,Cornell College,L,0-4,"Lake Forest, IL"
Overall_6,Overall:,24-14,,,,,
Overall_6,Conf:,12-6,,,,,
Overall_6,Home:,9-3,,,,,
Overall_6,Away:,7-4,,,,,
Overall_6,Neutral:,8-7,,,,,
Overall_7,2017 Season,,,,,,
Overall_7,,Date,,Opponent,,Score,Location
Overall_7,,03/04/2017,vs,Macalester College,L,1-2,"Rochester, MN"
Overall_7,,03/04/2017,vs,Gustavus Adolphus College,L,0-7,"Rochester, MN"
Overall_7,,03/20/2017,vs,St. Olaf College,L,0-2,"Clermont, FL"
Overall_7,,03/20/2017,vs,Oberlin College,W,5-2,"Clermont, FL"
Overall_7,,03/21/2017,vs,Carthage College,L,2-6,"Clermont, FL"
Overall_7,,03/23/2017,vs,D'Youville College,L,1-6,"Clermont, FL"
Overall_7,,03/23/2017,vs,Oberlin College,W,6-4,"Clermont, FL"
Overall_7,,03/24/2017,vs,Carleton College,L,0-4,"Clermont, FL"
Overall_7,,03/28/2017,vs,#22 Central College,L,0-6,"Grinnell, IA"
Overall_7,,03/28/2017,vs,#22 Central College,L,1-9,"Grinnell, IA"
Overall_7,*,04/01/2017,vs,Knox College,W,7-0,"Grinnell, IA"
Overall_7,*,04/01/2017,vs,Knox College,W,5-2,"Grinnell, IA"
Overall_7,,04/02/2017,vs,Marshalltown Community College (Exhibition),L,7-10,"Grinnell, IA"
Overall_7,,04/02/2017,vs,Marshalltown Community College (Exhibition),W,4-3,"Grinnell, IA"
Overall_7,,04/06/2017,vs,Loras College,L,7-9,"Grinnell, IA"
Overall_7,,04/06/2017,vs,Loras College,L,2-8,"Grinnell, IA"
Overall_7,*,04/08/2017,at,Lawrence University,W,9-1,"Appleton, WI"
Overall_7,*,04/08/2017,at,Lawrence University,L,2-3,"Appleton, WI"
Overall_7,*,04/09/2017,at,Lake Forest College,L,2-8,"Lake Forest, IL"
Overall_7,*,04/09/2017,at,Lake Forest College,L,4-5,"Lake Forest, IL"
Overall_7,,04/13/2017,vs,Iowa Wesleyan University,W,5-1,"Grinnell, IA"
Overall_7,,04/13/2017,vs,Iowa Wesleyan University,W,4-0,"Grinnell, IA"
Overall_7,*,04/15/2017,at,Illinois College,L,2-5,"Jacksonville, IL"
Overall_7,*,04/15/2017,at,Illinois College,W,6-1,"Jacksonville, IL"
Overall_7,*,04/18/2017,vs,Monmouth College,L,0-4,"Grinnell, IA"
Overall_7,*,04/18/2017,vs,Monmouth College,L,5-6,"Grinnell, IA"
Overall_7,*,04/22/2017,vs,Beloit College,W,5-0,"Grinnell, IA"
Overall_7,*,04/22/2017,vs,Beloit College,W,16-2,"Grinnell, IA"
Overall_7,*,04/23/2017,vs,Ripon College (Senior Day),L,6-9,"Grinnell, IA"
Overall_7,*,04/23/2017,vs,Ripon College (Senior Day),W,3-2,"Grinnell, IA"
Overall_7,*,04/25/2017,at,Cornell College,L,3-11,"Mount Vernon, IA"
Overall_7,*,04/25/2017,at,Cornell College,L,0-8,"Mount Vernon, IA"
Overall_7,*,04/29/2017,at,St. Norbert College,L,2-3,De Pere. WI
Overall_7,*,04/29/2017,at,St. Norbert College,L,0-9,De Pere. WI
Overall_7,,05/02/2017,at,Mount Mercy University,L,0-4,"Cedar Rapids, IA"
Overall_7,,05/02/2017,at,Mount Mercy University,L,1-3,"Cedar Rapids, IA"
Overall_7,Overall:,11-23,,,,,
Overall_7,Conf:,7-11,,,,,
Overall_7,Home:,7-7,,,,,
Overall_7,Away:,2-10,,,,,
Overall_7,Neutral:,2-6,,,,,
Overall_8,2016 Season,,,,,,
Overall_8,,Date,,Opponent,,Score,Location
Overall_8,,03/19/2016,at,Westminster College (MO),L,8-13,"Fulton, MO"
Overall_8,,03/19/2016,at,Westminster College (MO),L,0-11,"Fulton, MO"
Overall_8,,03/21/2016,vs,Elmhurst College,W,9-2,"Clermont, FL"
Overall_8,,03/21/2016,vs,Western Connecticut State,W,4-3,"Clermont, FL"
Overall_8,,03/22/2016,vs,Centre College,W,2-1,"Clermont, FL"
Overall_8,,03/24/2016,vs,Bowdoin College,L,0-8,"Clermont, FL"
Overall_8,,03/24/2016,vs,Thomas College,W,6-2,"Clermont, FL"
Overall_8,,03/25/2016,vs,St. Lawrence College (Ont.),W,2-1,"Clermont, FL"
Overall_8,,03/26/2016,vs,Oberlin College,L,3-4,"Clermont, FL"
Overall_8,,03/29/2016,at,Iowa Wesleyan University,W,5-3,"Mount Pleasant, IA"
Overall_8,,03/29/2016,at,Iowa Wesleyan University,L,1-8,"Mount Pleasant, IA"
Overall_8,,03/31/2016,vs,Mount Mary University,W,17-5,"Grinnell, IA"
Overall_8,,03/31/2016,vs,Mount Mary University,W,8-0,"Grinnell, IA"
Overall_8,*,04/02/2016,vs,Knox College,W,11-3,"Grinnell, IA"
Overall_8,*,04/02/2016,vs,Knox College,W,23-0,"Grinnell, IA"
Overall_8,,04/03/2016,at,Wartburg College,L,7-8,"Waverly, IA"
Overall_8,,04/03/2016,at,Wartburg College,L,6-9,"Waverly, IA"
Overall_8,*,04/09/2016,vs,Ripon College,W,6-4,"Grinnell, IA"
Overall_8,*,04/09/2016,vs,Ripon College,W,11-10,"Grinnell, IA"
Overall_8,*,04/10/2016,vs,Carroll University,L,0-7,"Grinnell, IA"
Overall_8,*,04/10/2016,vs,Carroll University,L,7-12,"Grinnell, IA"
Overall_8,*,04/14/2016,vs,Monmouth College,W,1-0,"Grinnell, IA"
Overall_8,*,04/14/2016,vs,Monmouth College,L,1-4,"Grinnell, IA"
Overall_8,*,04/16/2016,at,St. Norbert College,L,2-4,De Pere. WI
Overall_8,*,04/16/2016,at,St. Norbert College,W,13-7,De Pere. WI
Overall_8,*,04/17/2016,at,Lawrence University,L,0-2,"Appleton, WI"
Overall_8,*,04/17/2016,at,Lawrence University,W,2-0,"Appleton, WI"
Overall_8,*,04/23/2016,vs,Illinois College,L,1-3,"Grinnell, IA"
Overall_8,*,04/23/2016,vs,Illinois College,L,0-4,"Grinnell, IA"
Overall_8,*,04/24/2016,vs,Lake Forest College,L,0-4,"Grinnell, IA"
Overall_8,*,04/24/2016,vs,Lake Forest College,L,1-3,"Grinnell, IA"
Overall_8,*,04/26/2016,at,Cornell College,L,1-2,"Mount Vernon, IA"
Overall_8,*,04/26/2016,at,Cornell College,L,6-11,"Mount Vernon, IA"
Overall_8,*,04/29/2016,at,Beloit College,L,6-7,"Beloit, WI"
Overall_8,*,04/29/2016,at,Beloit College,W,8-2,"Beloit, WI"
Overall_8,Overall:,16-19,,,,,
Overall_8,Conf:,8-12,,,,,
Overall_8,Home:,7-7,,,,,
Overall_8,Away:,4-10,,,,,
Overall_8,Neutral:,5-2,,,,,
Overall_9,2015 Season,,,,,,
Overall_9,,Date,,Opponent,,Score,Location
Overall_9,,03/17/2015,at,University of Redlands,L,3-12,"Redlands, CA"
Overall_9,,03/17/2015,at,University of Redlands,L,5-11,"Redlands, CA"
Overall_9,,03/18/2015,vs,Augsburg College,L,2-11,"Los Angeles, CA"
Overall_9,,03/18/2015,vs,Augsburg College,L,4-7,"Los Angeles, CA"
Overall_9,,03/20/2015,at,Pomona-Pitzer,L,1-10,"Claremont, CA"
